Coords	Name	MIRNA	apoc_2_S31_L001_R1_001_trim_condensed	apoc_3_S32_L001_R1_001_trim_condensed	apoc_4_S33_L001_R1_001_trim_condensed
Ap7:8256080-8256510	Cluster_1473	N	79	13	5
Ap7:8343369-8343907	Cluster_1474	N	822	184	101
Ap7:8467759-8468183	Cluster_1475	N	30	50	35
Ap7:8603040-8603455	Cluster_1476	N	7	15	18
Ap7:8726730-8727146	Cluster_1477	N	2	19	21
Ap7:8825743-8826159	Cluster_1478	N	8	10	4
Ap7:8853272-8853688	Cluster_1479	N	1	22	19
Ap7:8895196-8895611	Cluster_1480	N	18	3	1
Ap7:9004354-9004770	Cluster_1481	N	1	12	6
Ap7:9010371-9010787	Cluster_1482	N	1	22	18
Ap7:9097465-9097879	Cluster_1483	N	2	10	8
Ap7:9213076-9213492	Cluster_1484	N	2	13	12
Ap7:9272870-9273286	Cluster_1485	N	7	36	33
Ap7:9311429-9311847	Cluster_1486	N	22	1	0
Ap7:9377673-9378091	Cluster_1487	N	10	5	5
Ap7:9530665-9531079	Cluster_1488	N	0	1	24
Ap7:9555515-9555929	Cluster_1489	N	11	7	3
Ap7:9770557-9770971	Cluster_1490	N	1	1	40
Ap7:9791243-9791657	Cluster_1491	N	1	7	30
Ap7:9935141-9935558	Cluster_1492	N	1	28	19
Ap7:10353958-10354374	Cluster_1493	N	3	7	21
Ap7:10363855-10364274	Cluster_1494	N	6	37	19
Ap7:10512968-10513387	Cluster_1495	N	3	9	32
Ap7:10669902-10670320	Cluster_1496	N	48	55	36
Ap7:10814943-10815359	Cluster_1497	N	0	2	31
Ap7:10884796-10885211	Cluster_1498	N	5	8	12
Ap7:10894205-10894620	Cluster_1499	N	0	16	19
Ap7:11119989-11120407	Cluster_1500	N	37	1	5
Ap7:11221593-11222007	Cluster_1501	N	1	0	27
Ap7:11466646-11467245	Cluster_1502	N	723	158	112
Ap7:11724093-11724511	Cluster_1503	N	7	40	29
Ap7:12318259-12318675	Cluster_1504	N	0	8	36
Ap7:12435676-12436093	Cluster_1505	N	4	13	20
Ap7:12667183-12667602	Cluster_1506	N	14	38	12
Ap7:12861070-12861484	Cluster_1507	N	0	6	18
Ap7:12897518-12897936	Cluster_1508	N	256	794	654
Ap7:13011806-13012222	Cluster_1509	N	17	8	6
Ap7:13020281-13020698	Cluster_1510	N	6	77	29
Ap7:13082752-13083167	Cluster_1511	N	3	28	0
Ap7:13129641-13130059	Cluster_1512	N	6	13	10
Ap7:13212198-13212615	Cluster_1513	N	63	60	30
Ap7:13262910-13263326	Cluster_1514	N	36	16	0
Ap7:13274437-13274856	Cluster_1515	N	123	24	30
Ap7:13734456-13734871	Cluster_1516	N	2	23	5
Ap7:13948542-13948957	Cluster_1517	N	5	14	13
Ap7:14242585-14243001	Cluster_1518	N	3	20	22
Ap7:14248204-14248621	Cluster_1519	N	3	25	21
Ap7:14350535-14350951	Cluster_1520	N	24	44	34
Ap7:14514988-14515401	Cluster_1521	N	2	9	18
Ap7:14823350-14823765	Cluster_1522	N	5	12	11
Ap7:14974487-14974901	Cluster_1523	N	1	14	11
Ap7:15092739-15093157	Cluster_1524	N	4	65	37
Ap7:15454019-15454432	Cluster_1525	N	4	1	20
Ap7:15495658-15496077	Cluster_1526	N	0	0	65
Ap7:15883812-15884232	Cluster_1527	N	21	111	103
Ap7:16096364-16096794	Cluster_1528	N	40	13	20
Ap7:16097376-16097793	Cluster_1529	N	1	18	6
Ap7:17387924-17388419	Cluster_1530	N	113	10	13
Ap7:17467834-17468251	Cluster_1531	N	13	34	33
Ap7:17606667-17607081	Cluster_1532	N	11	1	7
Ap7:18020609-18021027	Cluster_1533	N	23	117	82
Ap7:18117812-18118228	Cluster_1534	N	0	24	0
Ap7:18167940-18168358	Cluster_1535	N	1	10	22
Ap7:18457869-18458286	Cluster_1536	N	7	56	43
Ap7:18605221-18605637	Cluster_1537	N	1	9	12
Ap7:18798399-18798815	Cluster_1538	N	8	10	14
Ap7:18938310-18938724	Cluster_1539	N	0	1	39
Ap7:19030176-19030590	Cluster_1540	N	1	7	17
Ap7:19121462-19121878	Cluster_1541	N	5	6	18
Ap7:19132864-19133280	Cluster_1542	N	14	0	49
Ap7:19463990-19464411	Cluster_1543	N	8	1	31
Ap7:19598558-19598976	Cluster_1544	N	22	48	53
Ap7:20083281-20083700	Cluster_1545	N	287	756	475
Ap7:20262323-20262737	Cluster_1546	N	0	9	21
Ap7:20378504-20378920	Cluster_1547	N	20	7	4
Ap7:20543887-20544301	Cluster_1548	N	0	4	25
Ap7:20658214-20658632	Cluster_1549	N	0	7	114
Ap7:20749759-20750173	Cluster_1550	N	1	9	23
Ap7:20952945-20953377	Cluster_1551	N	63	14	9
Ap7:20958468-20958904	Cluster_1552	N	64	12	6
Ap7:20959272-20959777	Cluster_1553	N	55	27	20
Ap7:20961113-20961572	Cluster_1554	N	78	6	0
Ap7:20961701-20962229	Cluster_1555	N	120	25	20
Ap7:20962561-20963092	Cluster_1556	N	101	25	7
Ap7:21176907-21177322	Cluster_1557	N	2	33	28
Ap7:21509717-21510129	Cluster_1558	N	4	9	7
Ap7:21630281-21630699	Cluster_1559	N	40	55	21
Ap7:22026322-22026747	Cluster_1560	N	15	5	18
Ap7:22202468-22202884	Cluster_1561	N	8	3	7
Ap7:22548174-22548589	Cluster_1562	N	1	14	9
Ap7:22684176-22684591	Cluster_1563	N	0	11	33
Ap7:22882470-22882885	Cluster_1564	N	1	3	28
Ap7:22892826-22893242	Cluster_1565	N	0	24	20
Ap7:22951307-22951724	Cluster_1566	N	0	9	26
Ap7:23177229-23177644	Cluster_1567	N	2	7	44
Ap7:23251163-23251577	Cluster_1568	N	0	0	19
Ap7:23689027-23689443	Cluster_1569	N	60	37	27
Ap7:23860376-23860790	Cluster_1570	N	0	1	22
Ap7:24512409-24512827	Cluster_1571	N	10	29	21
Ap7:24537779-24538195	Cluster_1572	N	17	22	17
Ap7:24686297-24686712	Cluster_1573	N	2	12	20
Ap7:24706685-24707110	Cluster_1574	N	11	8	14
Ap7:24832827-24833245	Cluster_1575	N	12	84	111
Ap7:24949848-24950968	Cluster_1576	N	154	91	101
Ap7:24953268-24953741	Cluster_1577	N	120	19	14
Ap7:25137678-25138093	Cluster_1578	N	12	11	2
Ap7:25163882-25164296	Cluster_1579	N	4	24	17
Ap7:26030640-26031055	Cluster_1580	N	2	9	13
Ap7:26268937-26269365	Cluster_1581	N	47	2	1
Ap7:26507734-26508150	Cluster_1582	N	0	19	13
Ap7:26658381-26658798	Cluster_1583	N	0	12	19
Ap7:26696609-26697023	Cluster_1584	N	0	2	34
Ap7:27263962-27264380	Cluster_1585	N	3	72	51
Ap7:27264481-27264897	Cluster_1586	N	0	7	18
Ap7:27270937-27271352	Cluster_1587	N	5	3	23
Ap7:27291447-27291862	Cluster_1588	N	3	2	33
Ap7:27432519-27432930	Cluster_1589	N	1	17	0
Ap7:27628312-27628724	Cluster_1590	N	0	0	19
Ap7:27659861-27660275	Cluster_1591	N	5	0	14
Ap7:27893206-27893635	Cluster_1592	N	85	19	8
Ap7:28011660-28012074	Cluster_1593	N	2	2	20
Ap7:28031130-28031540	Cluster_1594	N	0	0	19
Ap7:28426641-28427386	Cluster_1595	N	915	184	321
Ap7:28543382-28543896	Cluster_1596	N	283	53	94
Ap7:28646742-28647158	Cluster_1597	N	4	17	13
Ap7:28967161-28967593	Cluster_1598	N	34	18	7
Ap7:28967638-28968085	Cluster_1599	N	0	0	8694
Ap7:28968619-28969036	Cluster_1600	N	0	0	84
Ap7:28970740-28971167	Cluster_1601	N	29	13	4
Ap7:29009406-29009823	Cluster_1602	N	0	11	50
Ap7:29139636-29140051	Cluster_1603	N	0	2	64
Ap7:29669976-29670396	Cluster_1604	N	52	26	30
Ap7:29709962-29710379	Cluster_1605	N	26	8	10
Ap7:29743142-29743556	Cluster_1606	N	0	4	24
Ap7:29833029-29833459	Cluster_1607	N	134	6	8
Ap7:29836993-29837432	Cluster_1608	N	53	8	6
Ap7:29842377-29842798	Cluster_1609	N	38	6	7
Ap7:29843234-29843667	Cluster_1610	N	59	8	5
Ap7:30033069-30033667	Cluster_1611	N	238	41	26
Ap7:30050893-30051309	Cluster_1612	N	6	12	6
Ap7:30065569-30065986	Cluster_1613	N	28	353	286
Ap7:30079921-30080396	Cluster_1614	N	61	8	8
Ap7:30086897-30087312	Cluster_1615	N	3	26	52
Ap7:30217276-30217688	Cluster_1616	N	0	1	18
Ap7:30335450-30335872	Cluster_1617	N	21	14	2
Ap7:30488156-30488572	Cluster_1618	N	2	44	59
Ap7:30531840-30532274	Cluster_1619	N	119	24	35
Ap7:30535077-30535512	Cluster_1620	N	123	23	38
Ap7:30552642-30553071	Cluster_1621	N	88	1	0
Ap7:30556159-30556592	Cluster_1622	N	127	16	29
Ap7:30557116-30557587	Cluster_1623	N	720	1	3
Ap7:30672857-30673271	Cluster_1624	N	4	11	5
Ap7:30839838-30840265	Cluster_1625	N	30	13	1
Ap7:30845939-30846370	Cluster_1626	N	33	15	6
Ap7:30986053-30986470	Cluster_1627	N	13	9	8
Ap6:1638-2052	Cluster_1628	N	3	10	7
Ap6:2499-2909	Cluster_1629	N	15	3	0
Ap6:379401-379817	Cluster_1630	N	11	26	34
Ap6:437813-438282	Cluster_1631	N	276	448	285
Ap6:496497-496914	Cluster_1632	N	2	18	11
Ap6:509069-509498	Cluster_1633	N	14	57	12
Ap6:840335-840738	Cluster_1634	N	5	5	9
Ap6:1570310-1570727	Cluster_1635	N	124	724	618
Ap6:1593489-1593909	Cluster_1636	N	37	14	7
Ap6:1665828-1666245	Cluster_1637	N	8	73	61
Ap6:1789998-1790478	Cluster_1638	N	1237	161	123
Ap6:1819988-1820471	Cluster_1639	N	370	0	0
Ap6:1855831-1856242	Cluster_1640	N	1	12	8
Ap6:1867922-1868404	Cluster_1641	N	604	25	111
Ap6:1869139-1869620	Cluster_1642	N	265	128	19
Ap6:1972720-1973137	Cluster_1643	N	5	21	23
Ap6:2014183-2014598	Cluster_1644	N	4	18	184
Ap6:2053713-2056438	Cluster_1645	N	1588	1893	1653
Ap6:2056443-2057135	Cluster_1646	N	64	18	29
Ap6:2057724-2058645	Cluster_1647	N	135	46	42
Ap6:2058999-2059464	Cluster_1648	N	56	40	19
Ap6:2060219-2063117	Cluster_1649	N	1511	1519	1060
Ap6:2063913-2064335	Cluster_1650	N	12	27	19
Ap6:2124575-2125102	Cluster_1651	N	916	240	423
Ap6:2803790-2804207	Cluster_1652	N	5	17	11
Ap6:2818107-2818538	Cluster_1653	N	59	17	13
Ap6:2857751-2858168	Cluster_1654	N	0	1	84
Ap6:3163376-3163787	Cluster_1655	N	2	7	20
Ap6:3664438-3664855	Cluster_1656	N	41	44	14
Ap6:3705710-3706120	Cluster_1657	N	14	6	0
Ap6:3746924-3747341	Cluster_1658	N	4	7	9
Ap6:3773605-3774021	Cluster_1659	N	3	68	36
Ap6:3812519-3812934	Cluster_1660	N	0	40	8
Ap6:3899969-3900384	Cluster_1661	N	1	5	18
Ap6:4048118-4048534	Cluster_1662	N	3	2	54
Ap6:4093575-4093993	Cluster_1663	N	2	22	48
Ap6:4232116-4232531	Cluster_1664	N	1	13	38
Ap6:4290807-4291232	Cluster_1665	N	22	1	0
Ap6:4430067-4430483	Cluster_1666	N	32	37	20
Ap6:4547827-4548245	Cluster_1667	N	7	10	63
Ap6:4584330-4584746	Cluster_1668	N	11	13	8
Ap6:4750240-4750655	Cluster_1669	N	1	10	20
Ap6:4802441-4802856	Cluster_1670	N	8	6	31
Ap6:4892197-4892614	Cluster_1671	N	2	7	15
Ap6:4968286-4968702	Cluster_1672	N	44	95	76
Ap6:5273662-5274076	Cluster_1673	N	7	6	17
Ap6:5275930-5276344	Cluster_1674	N	0	5	14
Ap6:5474321-5474737	Cluster_1675	N	10	102	66
Ap6:5983410-5983826	Cluster_1676	N	4	9	7
Ap6:6272403-6272818	Cluster_1677	N	5	11	3
Ap6:6335188-6335649	Cluster_1678	N	54	72	35
Ap6:6370727-6371142	Cluster_1679	N	7	13	1
Ap6:6530648-6531067	Cluster_1680	N	7	46	43
Ap6:6824430-6824844	Cluster_1681	N	13	1	6
Ap6:7059004-7059422	Cluster_1682	N	0	1	69
Ap6:7333576-7333992	Cluster_1683	N	11	9	9
Ap6:7431607-7432027	Cluster_1684	N	41	49	133
Ap6:7773760-7774175	Cluster_1685	N	0	0	41
Ap6:7805185-7805601	Cluster_1686	N	8	5	7
Ap6:7860377-7860791	Cluster_1687	N	1	14	11
Ap6:7989239-7989654	Cluster_1688	N	1	9	21
Ap6:8307262-8307677	Cluster_1689	N	2	7	25
Ap6:8527677-8528095	Cluster_1690	N	15	0	7
Ap6:8647016-8647455	Cluster_1691	N	66	4	3
Ap6:8758857-8759274	Cluster_1692	N	6	56	42
Ap6:8985369-8985785	Cluster_1693	N	10	8	0
Ap6:9005403-9005819	Cluster_1694	N	13	25	14
Ap6:9210901-9211320	Cluster_1695	N	521	1761	1362
Ap6:9212381-9212797	Cluster_1696	N	76	326	177
Ap6:9220675-9221310	Cluster_1697	N	437	143	510
Ap6:9311853-9312267	Cluster_1698	N	0	0	18
Ap6:10554019-10555818	Cluster_1699	N	5685	1385	3249
Ap6:10567413-10567827	Cluster_1700	N	0	0	68
Ap6:10743784-10744202	Cluster_1701	N	27	35	17
Ap6:10879033-10879449	Cluster_1702	N	3	40	76
Ap6:10919320-10919745	Cluster_1703	N	15	46	42
Ap6:10958119-10958537	Cluster_1704	N	22	36	48
Ap6:11214441-11214864	Cluster_1705	N	58	18	9
Ap6:11527264-11527680	Cluster_1706	N	3	5	43
Ap6:11744695-11745108	Cluster_1707	N	0	6	16
Ap6:11846072-11846490	Cluster_1708	N	129	279	287
Ap6:11980875-11981291	Cluster_1709	N	11	16	11
Ap6:11985782-11986197	Cluster_1710	N	13	64	89
Ap6:12310252-12310727	Cluster_1711	N	260	582	540
Ap6:12332506-12332923	Cluster_1712	N	28	281	192
Ap6:12532393-12532810	Cluster_1713	N	28	22	27
Ap6:12574815-12575377	Cluster_1714	N	153	12	11
Ap6:12781485-12781901	Cluster_1715	N	2	28	21
Ap6:12784005-12784446	Cluster_1716	N	58	9	15
Ap6:12840836-12841286	Cluster_1717	N	48	17	17
Ap6:12903753-12904207	Cluster_1718	N	65	10	14
Ap6:13044562-13044978	Cluster_1719	N	1	17	8
Ap6:13093412-13093831	Cluster_1720	N	17	10	7
Ap6:13224432-13224849	Cluster_1721	N	145	779	502
Ap6:13245042-13245495	Cluster_1722	N	1	47	12
Ap6:13262810-13263226	Cluster_1723	N	2	0	41
Ap6:13309110-13309526	Cluster_1724	N	9	87	50
Ap6:13651944-13652358	Cluster_1725	N	0	10	11
Ap6:13835921-13836321	Cluster_1726	N	20	0	2
Ap6:13901687-13902104	Cluster_1727	N	0	0	246
Ap6:13909991-13910410	Cluster_1728	N	195	594	602
Ap6:14076777-14077186	Cluster_1729	N	0	0	22
Ap6:14169834-14170251	Cluster_1730	N	2	2	78
Ap6:14295808-14296225	Cluster_1731	N	16	99	62
Ap6:14411529-14411944	Cluster_1732	N	0	10	10
Ap6:14926050-14926466	Cluster_1733	N	4	12	12
Ap6:15339743-15340156	Cluster_1734	N	0	1	20
Ap6:15609506-15609926	Cluster_1735	N	0	27	41
Ap6:15684365-15684783	Cluster_1736	N	5	9	25
Ap6:15841672-15842092	Cluster_1737	N	27	104	69
Ap6:15901530-15901947	Cluster_1738	N	6	7	8
Ap6:15906745-15907154	Cluster_1739	N	22	6	0
Ap6:16089983-16090400	Cluster_1740	N	15	32	26
Ap6:16164918-16165334	Cluster_1741	N	1	3	49
Ap6:16194498-16194915	Cluster_1742	N	13	75	92
Ap6:16580495-16580912	Cluster_1743	N	2	26	16
Ap6:16718645-16719071	Cluster_1744	N	26	4	4
Ap6:17174113-17174530	Cluster_1745	N	0	13	10
Ap6:17348537-17348952	Cluster_1746	N	8	9	3
Ap6:17506037-17506472	Cluster_1747	N	31	6	5
Ap6:17559156-17559606	Cluster_1748	N	39	11	2
Ap6:17569164-17569595	Cluster_1749	N	35	2	2
Ap6:17571765-17572222	Cluster_1750	N	41	8	5
Ap6:17573932-17574349	Cluster_1751	N	29	0	7
Ap6:17774502-17774925	Cluster_1752	N	33	6	9
Ap6:17776404-17776950	Cluster_1753	N	120	17	5
Ap6:17778492-17778915	Cluster_1754	N	53	2	4
Ap6:17779527-17779954	Cluster_1755	N	98	11	14
Ap6:17929813-17930225	Cluster_1756	N	0	13	23
Ap6:18208334-18208749	Cluster_1757	N	0	7	18
Ap6:18242960-18243375	Cluster_1758	N	194	196	729
Ap6:18328593-18329009	Cluster_1759	N	0	16	6
Ap6:18762933-18763349	Cluster_1760	N	9	42	51
Ap6:18979743-18980158	Cluster_1761	N	0	2	21
Ap6:19136758-19137161	Cluster_1762	N	16	5	1
Ap6:19140905-19141322	Cluster_1763	N	0	4	25
Ap6:19237990-19238412	Cluster_1764	N	10	41	33
Ap6:19314401-19314821	Cluster_1765	N	118	1823	1240
Ap6:19317396-19317815	Cluster_1766	N	9	41	43
Ap6:19539653-19540068	Cluster_1767	N	0	14	8
Ap6:19568335-19568793	Cluster_1768	N	81	5	9
Ap6:19795896-19796311	Cluster_1769	N	2	16	6
Ap6:19818411-19818825	Cluster_1770	N	6	5	9
Ap6:19920180-19920596	Cluster_1771	N	3	52	54
Ap6:19990773-19991190	Cluster_1772	N	11	11	20
Ap6:20084864-20085280	Cluster_1773	N	0	1	75
Ap6:20095155-20095569	Cluster_1774	N	1	5	14
Ap6:20187877-20188304	Cluster_1775	N	85	13	9
Ap6:20201780-20202198	Cluster_1776	N	21	0	0
Ap6:20397992-20398412	Cluster_1777	N	6	13	53
Ap6:20432117-20432532	Cluster_1778	N	0	5	25
Ap6:20454874-20455292	Cluster_1779	N	105	193	178
Ap6:20608831-20609248	Cluster_1780	N	22	3	0
Ap6:20769169-20769588	Cluster_1781	N	62	171	116
Ap6:21186421-21186837	Cluster_1782	N	3	33	38
Ap6:21291138-21291558	Cluster_1783	N	25	2	6
Ap6:21383297-21383714	Cluster_1784	N	7	12	2
Ap6:21868632-21869048	Cluster_1785	N	2	9	29
Ap6:22074754-22075177	Cluster_1786	N	23	7	2
Ap6:22076326-22076750	Cluster_1787	N	35	8	3
Ap6:22080393-22080813	Cluster_1788	N	16	0	3
Ap6:22353587-22354002	Cluster_1789	N	0	13	28
Ap6:22428450-22428866	Cluster_1790	N	2	56	43
Ap6:22554695-22555130	Cluster_1791	N	1	8	25
Ap6:22555237-22555652	Cluster_1792	N	7	10	12
Ap6:22634899-22635317	Cluster_1793	N	69	6	2
Ap6:22731646-22732080	Cluster_1794	N	0	2	21
Ap6:22737529-22737964	Cluster_1795	N	2	7	20
Ap6:22738950-22739353	Cluster_1796	N	19	0	6
Ap6:22743963-22744398	Cluster_1797	N	5	6	23
Ap6:22758590-22759023	Cluster_1798	N	19	0	0
Ap6:22849151-22849579	Cluster_1799	N	29	17	18
Ap6:22875862-22876646	Cluster_1800	N	2	15	37
Ap6:22877518-22877952	Cluster_1801	N	1	4	21
Ap6:23034107-23034528	Cluster_1802	N	24	2	11
Ap6:23171285-23171701	Cluster_1803	N	3	11	21
Ap6:23262472-23262886	Cluster_1804	N	8	3	9
Ap6:23305135-23305598	Cluster_1805	N	187	15	16
Ap6:23307561-23307985	Cluster_1806	N	30	7	1
Ap6:23406720-23407155	Cluster_1807	N	1	5	22
Ap6:23408227-23408786	Cluster_1808	N	11573	5093	3276
Ap6:23457461-23457891	Cluster_1809	N	57	1	5
Ap6:23549907-23550324	Cluster_1810	N	14	46	41
Ap6:23591763-23592182	Cluster_1811	N	23	2	1
Ap6:23592655-23593184	Cluster_1812	N	145	28	16
Ap6:23672647-23673064	Cluster_1813	N	11	34	14
Ap6:23703374-23703790	Cluster_1814	N	4	23	18
Ap6:23799080-23799495	Cluster_1815	N	0	3	20
Ap6:23963630-23964047	Cluster_1816	N	5	13	31
Ap6:24198357-24198772	Cluster_1817	N	1	12	6
Ap6:24315408-24315826	Cluster_1818	N	5	5	35
Ap6:24406712-24407128	Cluster_1819	N	27	43	35
Ap6:24634481-24634895	Cluster_1820	N	1	24	22
Ap6:24638644-24639062	Cluster_1821	N	12	91	51
Ap6:24645240-24645657	Cluster_1822	N	29	101	91
Ap6:24700020-24700514	Cluster_1823	N	1080	458	272
Ap6:24780669-24781087	Cluster_1824	N	15	10	4
Ap6:24816652-24817075	Cluster_1825	N	42	0	12
Ap6:24817111-24817533	Cluster_1826	N	30	10	6
Ap6:24984808-24985226	Cluster_1827	N	1083	676	638
Ap6:25151761-25152176	Cluster_1828	N	3	6	18
Ap6:25348561-25348979	Cluster_1829	N	75	259	234
Ap6:25384424-25384859	Cluster_1830	N	102	11	8
Ap6:25964713-25965136	Cluster_1831	N	53	7	14
Ap6:25965691-25966191	Cluster_1832	N	208	47	12
Ap6:25976442-25976916	Cluster_1833	N	124	12	7
Ap6:25977854-25978293	Cluster_1834	N	79	16	7
Ap6:25992777-25993213	Cluster_1835	N	35	2	4
Ap6:26183101-26183515	Cluster_1836	N	0	21	4
Ap6:26185749-26186166	Cluster_1837	N	1	24	2
Ap6:26280109-26280525	Cluster_1838	N	4	12	12
Ap6:26290573-26290989	Cluster_1839	N	25	61	49
Ap6:26722294-26722709	Cluster_1840	N	3	24	11
Ap6:26773955-26774371	Cluster_1841	N	1	24	21
Ap6:26824094-26824511	Cluster_1842	N	4	4	16
Ap6:26850836-26851254	Cluster_1843	N	41	63	38
Ap6:26880858-26881273	Cluster_1844	N	1	21	11
Ap6:27011010-27011424	Cluster_1845	N	0	0	23
Ap6:27098483-27098901	Cluster_1846	N	15	25	26
Ap6:27215422-27215838	Cluster_1847	N	2	91	43
Ap6:27354343-27354776	Cluster_1848	N	41	9	7
Ap6:27356003-27356428	Cluster_1849	N	74	4	8
Ap6:27357413-27357838	Cluster_1850	N	77	7	7
Ap6:27389502-27389916	Cluster_1851	N	0	3	17
Ap6:27613981-27614448	Cluster_1852	N	387	54	18
Ap6:27621117-27621557	Cluster_1853	N	369	55	40
Ap6:27900060-27900481	Cluster_1854	N	0	20	16
Ap6:28174884-28175299	Cluster_1855	N	2	37	28
Ap6:28190787-28191203	Cluster_1856	N	12	20	30
Ap6:29058574-29058993	Cluster_1857	N	22	71	81
Ap6:29070068-29070483	Cluster_1858	N	0	12	28
Ap6:29304299-29304720	Cluster_1859	N	19	136	132
Ap6:29652527-29653018	Cluster_1860	N	52	13	45
Ap6:29810065-29810487	Cluster_1861	N	26	86	92
Ap6:29917162-29917582	Cluster_1862	N	13	15	16
Ap6:30065786-30066207	Cluster_1863	N	136	262	178
Ap6:30417728-30418144	Cluster_1864	N	0	3	21
Ap6:30662471-30662886	Cluster_1865	N	0	5	21
Ap6:30681772-30682195	Cluster_1866	N	23	0	3
Ap6:30688625-30689043	Cluster_1867	N	7	11	6
Ap6:30747064-30747491	Cluster_1868	N	19	2	4
Ap6:30816436-30817197	Cluster_1869	N	335	57	43
Ap6:30895706-30896126	Cluster_1870	N	19	1	1
Ap6:31144823-31145228	Cluster_1871	N	41	22	8
Ap6:31235842-31236254	Cluster_1872	N	0	7	12
Ap6:31374667-31375083	Cluster_1873	N	0	9	9
Ap6:31667278-31667695	Cluster_1874	N	3	18	18
Ap6:31739282-31739698	Cluster_1875	N	10	153	141
Ap6:31822404-31822821	Cluster_1876	N	2	41	24
Ap6:32015223-32015641	Cluster_1877	N	37	50	54
Ap6:32032496-32033035	Cluster_1878	N	192	41	21
Ap6:32037120-32037546	Cluster_1879	N	82	8	5
Ap6:32225899-32226314	Cluster_1880	N	0	16	23
Ap6:32248697-32249153	Cluster_1881	N	24	35	25
Ap6:32407163-32407580	Cluster_1882	N	22	166	158
Ap6:32410705-32411120	Cluster_1883	N	1	15	6
Ap6:32476041-32476459	Cluster_1884	N	0	16	15
Ap6:32512826-32513241	Cluster_1885	N	0	6	57
Ap6:32573146-32573577	Cluster_1886	N	34	19	8
Ap6:32971373-32971799	Cluster_1887	N	334	811	163
Ap6:33061205-33061622	Cluster_1888	N	24	8	10
Ap6:33447062-33447476	Cluster_1889	N	0	0	30
Ap6:33567854-33568329	Cluster_1890	N	92	10	1
Ap6:33588879-33589301	Cluster_1891	N	95	8	18
Ap6:33611164-33611580	Cluster_1892	N	0	10	46
Ap6:33640356-33640780	Cluster_1893	N	24	26	11
Ap6:33796729-33797144	Cluster_1894	N	5	16	20
Ap6:33820434-33820850	Cluster_1895	N	2	25	4
Ap13:198218-198636	Cluster_1896	N	11	11	23
Ap13:530538-530951	Cluster_1897	N	25	0	4
Ap13:532055-532494	Cluster_1898	N	110	8	12
Ap13:539371-539810	Cluster_1899	N	98	9	5
Ap13:729684-730100	Cluster_1900	N	14	14	39
Ap13:782770-783185	Cluster_1901	N	0	4	31
Ap13:890620-891035	Cluster_1902	N	0	12	8
Ap13:989519-989936	Cluster_1903	N	19	8	17
Ap13:1036479-1036895	Cluster_1904	N	13	9	5
Ap13:1128182-1128599	Cluster_1905	N	15	119	151
Ap13:1175307-1175721	Cluster_1906	N	1	12	5
Ap13:1241956-1242376	Cluster_1907	N	153	561	411
Ap13:1256901-1258194	Cluster_1908	N	440	110	114
Ap13:1277065-1277479	Cluster_1909	N	0	15	11
Ap13:2217773-2218189	Cluster_1910	N	5	29	22
Ap13:2323650-2324065	Cluster_1911	N	8	10	2
Ap13:2671447-2671861	Cluster_1912	N	1	10	8
Ap13:2723438-2723850	Cluster_1913	N	16	2	3
Ap13:2726649-2727066	Cluster_1914	N	12	19	16
Ap13:3019057-3019472	Cluster_1915	N	7	21	6
Ap13:3371807-3372226	Cluster_1916	N	111	66	39
Ap13:3697183-3697600	Cluster_1917	N	70	32	10
Ap13:3729342-3729775	Cluster_1918	N	1059	1112	1681
Ap13:3961242-3961658	Cluster_1919	N	8	21	16
Ap13:4070694-4071109	Cluster_1920	N	0	1	30
Ap13:4110317-4110732	Cluster_1921	N	0	0	24
Ap13:4171762-4172178	Cluster_1922	N	19	11	20
Ap13:4299414-4299829	Cluster_1923	N	4	0	22
Ap13:4400855-4401269	Cluster_1924	N	1	6	29
Ap13:4453638-4454166	Cluster_1925	N	39	13	15
Ap13:4488681-4489099	Cluster_1926	N	14	42	118
Ap13:4573760-4574287	Cluster_1927	N	112	8	12
Ap13:4950593-4951009	Cluster_1928	N	4	7	12
Ap13:5010774-5011194	Cluster_1929	N	64	9	13
Ap13:5086186-5086604	Cluster_1930	N	26	3	9
Ap13:5135749-5136167	Cluster_1931	N	27	63	58
Ap13:5141724-5142141	Cluster_1932	N	77	7	4
Ap13:5186737-5187151	Cluster_1933	N	0	0	31
Ap13:5481675-5482092	Cluster_1934	N	7	9	9
Ap13:5482446-5482862	Cluster_1935	N	1	8	104
Ap13:5511412-5512011	Cluster_1936	N	5851	5863	4186
Ap13:5646538-5646955	Cluster_1937	N	7	57	26
Ap13:5764453-5764869	Cluster_1938	N	5	23	85
Ap13:5971160-5971576	Cluster_1939	N	5	41	45
Ap13:6428622-6429037	Cluster_1940	N	0	0	30
Ap13:6568740-6569154	Cluster_1941	N	0	0	61
Ap13:6579037-6579510	Cluster_1942	N	1251	231	401
Ap13:7205560-7205974	Cluster_1943	N	14	10	1
Ap13:7237213-7237630	Cluster_1944	N	17	26	26
Ap13:7541252-7541666	Cluster_1945	N	0	15	10
Ap13:7660777-7661192	Cluster_1946	N	0	0	29
Ap13:7843300-7843719	Cluster_1947	N	104	466	392
Ap13:8081166-8081583	Cluster_1948	N	0	13	11
Ap13:8121631-8122046	Cluster_1949	N	0	13	7
Ap13:8181719-8182147	Cluster_1950	N	24	86	37
Ap13:8515609-8516025	Cluster_1951	N	68	29	28
