"","target","species","OG","Nvec","Ahya","Apoc"
"Ahyacinthus15504-RA","Ahyacinthus15504-RA","Ahya","OG_834",1,1,0
"Ahyacinthus15505-RA","Ahyacinthus15505-RA","Ahya","OG_5125",1,1,1
"Ahyacinthus15506-RA","Ahyacinthus15506-RA","Ahya","OG_849",0,1,0
"Ahyacinthus15514-RA","Ahyacinthus15514-RA","Ahya","OG_455",0,1,0
"Ahyacinthus15515-RA","Ahyacinthus15515-RA","Ahya","OG_6350",0,1,0
"Ahyacinthus15518-RA","Ahyacinthus15518-RA","Ahya","OG_1585",0,1,0
"Ahyacinthus15519-RA","Ahyacinthus15519-RA","Ahya","OG_889",0,1,0
"Ahyacinthus15521-RA","Ahyacinthus15521-RA","Ahya","OG_876",0,1,1
"Ahyacinthus15524-RA","Ahyacinthus15524-RA","Ahya","OG_5099",0,1,0
"Ahyacinthus15525-RA","Ahyacinthus15525-RA","Ahya","OG_5075",0,1,0
"Ahyacinthus15526-RA","Ahyacinthus15526-RA","Ahya","OG_1051",1,1,1
"Ahyacinthus15527-RA","Ahyacinthus15527-RA","Ahya","OG_279",0,1,0
"Ahyacinthus15528-RA","Ahyacinthus15528-RA","Ahya","OG_696",0,1,1
"Ahyacinthus15530-RA","Ahyacinthus15530-RA","Ahya","OG_1061",0,1,1
"Ahyacinthus15531-RA","Ahyacinthus15531-RA","Ahya","OG_503",0,1,0
"Ahyacinthus15535-RA","Ahyacinthus15535-RA","Ahya","OG_1174",0,1,0
"Ahyacinthus15536-RA","Ahyacinthus15536-RA","Ahya","OG_1174",0,1,0
"Ahyacinthus15537-RA","Ahyacinthus15537-RA","Ahya","OG_677",0,1,0
"Ahyacinthus15541-RA","Ahyacinthus15541-RA","Ahya","OG_719",1,1,0
"Ahyacinthus15542-RA","Ahyacinthus15542-RA","Ahya","OG_5076",1,1,0
"Ahyacinthus15545-RA","Ahyacinthus15545-RA","Ahya","OG_744",0,1,1
"Ahyacinthus15546-RA","Ahyacinthus15546-RA","Ahya","OG_1001",0,1,0
"Ahyacinthus15547-RA","Ahyacinthus15547-RA","Ahya","OG_1226",1,1,0
"Ahyacinthus15549-RA","Ahyacinthus15549-RA","Ahya","OG_156",1,1,0
"Ahyacinthus15551-RA","Ahyacinthus15551-RA","Ahya","OG_1229",0,1,0
"Ahyacinthus15553-RA","Ahyacinthus15553-RA","Ahya","OG_170",1,1,1
"Ahyacinthus15554-RA","Ahyacinthus15554-RA","Ahya","OG_170",1,1,1
"Ahyacinthus15556-RA","Ahyacinthus15556-RA","Ahya","OG_943",0,1,0
"Ahyacinthus15558-RA","Ahyacinthus15558-RA","Ahya","OG_462",0,1,0
"Ahyacinthus15559-RA","Ahyacinthus15559-RA","Ahya","OG_913",1,1,0
"Ahyacinthus15565-RA","Ahyacinthus15565-RA","Ahya","OG_386",0,1,1
"Ahyacinthus15566-RA","Ahyacinthus15566-RA","Ahya","OG_5147",0,1,0
"Ahyacinthus15567-RA","Ahyacinthus15567-RA","Ahya","OG_1086",0,1,0
"Ahyacinthus15572-RA","Ahyacinthus15572-RA","Ahya","OG_551",0,1,1
"Ahyacinthus15573-RA","Ahyacinthus15573-RA","Ahya","OG_1066",0,1,0
"Ahyacinthus15574-RA","Ahyacinthus15574-RA","Ahya","OG_1066",0,1,0
"Ahyacinthus15576-RA","Ahyacinthus15576-RA","Ahya","OG_836",0,1,0
"Ahyacinthus15579-RA","Ahyacinthus15579-RA","Ahya","OG_5077",0,1,0
"Ahyacinthus15583-RA","Ahyacinthus15583-RA","Ahya","OG_835",0,1,0
"Ahyacinthus15584-RA","Ahyacinthus15584-RA","Ahya","OG_835",0,1,0
"Ahyacinthus15585-RA","Ahyacinthus15585-RA","Ahya","OG_1369",0,1,0
"Ahyacinthus15586-RA","Ahyacinthus15586-RA","Ahya","OG_6298",0,1,0
"Ahyacinthus15588-RA","Ahyacinthus15588-RA","Ahya","OG_757",1,1,1
"Ahyacinthus15589-RA","Ahyacinthus15589-RA","Ahya","OG_235",0,1,0
"Ahyacinthus15593-RA","Ahyacinthus15593-RA","Ahya","OG_369",1,1,1
"Ahyacinthus15595-RA","Ahyacinthus15595-RA","Ahya","OG_353",0,1,0
"Ahyacinthus15599-RA","Ahyacinthus15599-RA","Ahya","OG_710",0,1,0
"Ahyacinthus15600-RA","Ahyacinthus15600-RA","Ahya","OG_455",0,1,0
"Ahyacinthus15602-RA","Ahyacinthus15602-RA","Ahya","OG_144",1,1,0
"Ahyacinthus15604-RA","Ahyacinthus15604-RA","Ahya","OG_282",0,1,0
"Ahyacinthus15607-RA","Ahyacinthus15607-RA","Ahya","OG_186",1,1,1
"Ahyacinthus15609-RA","Ahyacinthus15609-RA","Ahya","OG_149",1,1,1
"Ahyacinthus15610-RA","Ahyacinthus15610-RA","Ahya","OG_700",0,1,0
"Ahyacinthus15613-RA","Ahyacinthus15613-RA","Ahya","OG_1586",0,1,0
"Ahyacinthus15614-RA","Ahyacinthus15614-RA","Ahya","OG_1587",0,1,0
"Ahyacinthus15615-RA","Ahyacinthus15615-RA","Ahya","OG_12150",0,1,1
"Ahyacinthus15616-RA","Ahyacinthus15616-RA","Ahya","OG_1588",1,1,0
"Ahyacinthus15619-RA","Ahyacinthus15619-RA","Ahya","OG_1591",1,1,0
"Ahyacinthus15620-RA","Ahyacinthus15620-RA","Ahya","OG_1590",0,1,0
"Ahyacinthus15622-RA","Ahyacinthus15622-RA","Ahya","OG_837",0,1,0
"Ahyacinthus15624-RA","Ahyacinthus15624-RA","Ahya","OG_7836",0,1,0
"Ahyacinthus15625-RA","Ahyacinthus15625-RA","Ahya","OG_1592",1,1,0
"Ahyacinthus15627-RA","Ahyacinthus15627-RA","Ahya","OG_1592",1,1,0
"Ahyacinthus15628-RA","Ahyacinthus15628-RA","Ahya","OG_6184",0,1,0
"Ahyacinthus15629-RA","Ahyacinthus15629-RA","Ahya","OG_6184",0,1,0
"Ahyacinthus15630-RA","Ahyacinthus15630-RA","Ahya","OG_12232",1,1,0
"Ahyacinthus15632-RA","Ahyacinthus15632-RA","Ahya","OG_741",1,1,1
"Ahyacinthus15634-RA","Ahyacinthus15634-RA","Ahya","OG_970",0,1,1
"Ahyacinthus15635-RA","Ahyacinthus15635-RA","Ahya","OG_702",0,1,1
"Ahyacinthus15636-RA","Ahyacinthus15636-RA","Ahya","OG_568",1,1,1
"Ahyacinthus15637-RA","Ahyacinthus15637-RA","Ahya","OG_859",0,1,1
"Ahyacinthus15641-RA","Ahyacinthus15641-RA","Ahya","OG_1595",0,1,1
"Ahyacinthus15645-RA","Ahyacinthus15645-RA","Ahya","OG_1598",1,1,0
"Ahyacinthus15646-RA","Ahyacinthus15646-RA","Ahya","OG_1596",0,1,0
"Ahyacinthus15647-RA","Ahyacinthus15647-RA","Ahya","OG_12262",0,1,0
"Ahyacinthus15648-RA","Ahyacinthus15648-RA","Ahya","OG_11",0,1,0
"Ahyacinthus15650-RA","Ahyacinthus15650-RA","Ahya","OG_11909",1,1,0
"Ahyacinthus15654-RA","Ahyacinthus15654-RA","Ahya","OG_11909",1,1,0
"Ahyacinthus15655-RA","Ahyacinthus15655-RA","Ahya","OG_590",0,1,1
"Ahyacinthus15658-RA","Ahyacinthus15658-RA","Ahya","OG_11958",0,1,0
"Ahyacinthus15659-RA","Ahyacinthus15659-RA","Ahya","OG_476",0,1,0
"Ahyacinthus15662-RA","Ahyacinthus15662-RA","Ahya","OG_7422",0,1,0
"Ahyacinthus15666-RA","Ahyacinthus15666-RA","Ahya","OG_1601",0,1,0
"Ahyacinthus15667-RA","Ahyacinthus15667-RA","Ahya","OG_1602",0,1,0
"Ahyacinthus15668-RA","Ahyacinthus15668-RA","Ahya","OG_12274",0,1,0
"Ahyacinthus15670-RA","Ahyacinthus15670-RA","Ahya","OG_5074",0,1,0
"Ahyacinthus15676-RA","Ahyacinthus15676-RA","Ahya","OG_6193",0,1,0
"Ahyacinthus15678-RA","Ahyacinthus15678-RA","Ahya","OG_1604",0,1,0
"Ahyacinthus15679-RA","Ahyacinthus15679-RA","Ahya","OG_12275",0,1,0
"Ahyacinthus15680-RA","Ahyacinthus15680-RA","Ahya","OG_12575",0,1,0
"Ahyacinthus15684-RA","Ahyacinthus15684-RA","Ahya","OG_1603",0,1,0
"Ahyacinthus15685-RA","Ahyacinthus15685-RA","Ahya","OG_12094",0,1,0
"Ahyacinthus15686-RA","Ahyacinthus15686-RA","Ahya","OG_1608",0,1,0
"Ahyacinthus15687-RA","Ahyacinthus15687-RA","Ahya","OG_1606",1,1,0
"Ahyacinthus15692-RA","Ahyacinthus15692-RA","Ahya","OG_6180",1,1,0
"Ahyacinthus15693-RA","Ahyacinthus15693-RA","Ahya","OG_1609",0,1,0
"Ahyacinthus15694-RA","Ahyacinthus15694-RA","Ahya","OG_5313",0,1,0
"Ahyacinthus15698-RA","Ahyacinthus15698-RA","Ahya","OG_12221",0,1,0
"Ahyacinthus15702-RA","Ahyacinthus15702-RA","Ahya","OG_11906",0,1,0
"Ahyacinthus15705-RA","Ahyacinthus15705-RA","Ahya","OG_1610",0,1,0
"Ahyacinthus15710-RA","Ahyacinthus15710-RA","Ahya","OG_1612",0,1,0
"Ahyacinthus15711-RA","Ahyacinthus15711-RA","Ahya","OG_5311",0,1,0
"Ahyacinthus15713-RA","Ahyacinthus15713-RA","Ahya","OG_1613",0,1,1
"Ahyacinthus15714-RA","Ahyacinthus15714-RA","Ahya","OG_1614",0,1,0
"Ahyacinthus15715-RA","Ahyacinthus15715-RA","Ahya","OG_5224",1,1,0
"Ahyacinthus15721-RA","Ahyacinthus15721-RA","Ahya","OG_1355",0,1,0
"Ahyacinthus15725-RA","Ahyacinthus15725-RA","Ahya","OG_12135",0,1,1
"Ahyacinthus15726-RA","Ahyacinthus15726-RA","Ahya","OG_12205",0,1,0
"Ahyacinthus15727-RA","Ahyacinthus15727-RA","Ahya","OG_12628",0,1,0
"Ahyacinthus15728-RA","Ahyacinthus15728-RA","Ahya","OG_12132",0,1,0
"Ahyacinthus15731-RA","Ahyacinthus15731-RA","Ahya","OG_1615",0,1,0
"Ahyacinthus15732-RA","Ahyacinthus15732-RA","Ahya","OG_12033",0,1,0
"Ahyacinthus15733-RA","Ahyacinthus15733-RA","Ahya","OG_1055",0,1,0
"Ahyacinthus15738-RA","Ahyacinthus15738-RA","Ahya","OG_12229",0,1,0
"Ahyacinthus15739-RA","Ahyacinthus15739-RA","Ahya","OG_12173",0,1,0
"Ahyacinthus15740-RA","Ahyacinthus15740-RA","Ahya","OG_12174",0,1,0
"Ahyacinthus15741-RA","Ahyacinthus15741-RA","Ahya","OG_6631",1,1,1
"Ahyacinthus15742-RA","Ahyacinthus15742-RA","Ahya","OG_6631",1,1,1
"Ahyacinthus15743-RA","Ahyacinthus15743-RA","Ahya","OG_6631",1,1,1
"Ahyacinthus15746-RA","Ahyacinthus15746-RA","Ahya","OG_6240",1,1,0
"Ahyacinthus15752-RA","Ahyacinthus15752-RA","Ahya","OG_4966",0,1,0
"Ahyacinthus15753-RA","Ahyacinthus15753-RA","Ahya","OG_12629",0,1,0
"Ahyacinthus15754-RA","Ahyacinthus15754-RA","Ahya","OG_12630",0,1,0
"Ahyacinthus15759-RA","Ahyacinthus15759-RA","Ahya","OG_1617",0,1,0
"Ahyacinthus15764-RA","Ahyacinthus15764-RA","Ahya","OG_1619",0,1,0
"Ahyacinthus15765-RA","Ahyacinthus15765-RA","Ahya","OG_1621",0,1,0
"Ahyacinthus15767-RA","Ahyacinthus15767-RA","Ahya","OG_1620",0,1,0
"Ahyacinthus15770-RA","Ahyacinthus15770-RA","Ahya","OG_1623",0,1,0
"Ahyacinthus15771-RA","Ahyacinthus15771-RA","Ahya","OG_1623",0,1,0
"Ahyacinthus15773-RA","Ahyacinthus15773-RA","Ahya","OG_1622",0,1,0
"Ahyacinthus15779-RA","Ahyacinthus15779-RA","Ahya","OG_12100",0,1,0
"Ahyacinthus15780-RA","Ahyacinthus15780-RA","Ahya","OG_12100",0,1,0
"Ahyacinthus15782-RA","Ahyacinthus15782-RA","Ahya","OG_1625",0,1,0
"Ahyacinthus15800-RA","Ahyacinthus15800-RA","Ahya","OG_1626",1,1,0
"Ahyacinthus15801-RA","Ahyacinthus15801-RA","Ahya","OG_6340",1,1,1
"Ahyacinthus15802-RA","Ahyacinthus15802-RA","Ahya","OG_5074",0,1,0
"Ahyacinthus15803-RA","Ahyacinthus15803-RA","Ahya","OG_1627",1,1,0
"Ahyacinthus15806-RA","Ahyacinthus15806-RA","Ahya","OG_1629",0,1,0
"Ahyacinthus15807-RA","Ahyacinthus15807-RA","Ahya","OG_751",0,1,0
"Ahyacinthus15809-RA","Ahyacinthus15809-RA","Ahya","OG_751",0,1,0
"Ahyacinthus15810-RA","Ahyacinthus15810-RA","Ahya","OG_751",0,1,0
"Ahyacinthus15812-RA","Ahyacinthus15812-RA","Ahya","OG_10618",1,1,0
"Ahyacinthus15813-RA","Ahyacinthus15813-RA","Ahya","OG_12147",0,1,0
"Ahyacinthus15822-RA","Ahyacinthus15822-RA","Ahya","OG_1633",0,1,0
"Ahyacinthus15825-RA","Ahyacinthus15825-RA","Ahya","OG_12220",0,1,0
"Ahyacinthus15829-RA","Ahyacinthus15829-RA","Ahya","OG_1636",1,1,0
"Ahyacinthus15830-RA","Ahyacinthus15830-RA","Ahya","OG_11902",1,1,1
"Ahyacinthus15831-RA","Ahyacinthus15831-RA","Ahya","OG_1635",0,1,0
"Ahyacinthus15832-RA","Ahyacinthus15832-RA","Ahya","OG_11904",1,1,0
"Ahyacinthus15835-RA","Ahyacinthus15835-RA","Ahya","OG_718",0,1,0
"Ahyacinthus15841-RA","Ahyacinthus15841-RA","Ahya","OG_6358",1,1,0
"Ahyacinthus15845-RA","Ahyacinthus15845-RA","Ahya","OG_11998",0,1,0
"Ahyacinthus15851-RA","Ahyacinthus15851-RA","Ahya","OG_12461",0,1,0
"Ahyacinthus15852-RA","Ahyacinthus15852-RA","Ahya","OG_1640",0,1,0
"Ahyacinthus15853-RA","Ahyacinthus15853-RA","Ahya","OG_1638",0,1,0
"Ahyacinthus15855-RA","Ahyacinthus15855-RA","Ahya","OG_5250",0,1,0
"Ahyacinthus15856-RA","Ahyacinthus15856-RA","Ahya","OG_12192",0,1,0
"Ahyacinthus15861-RA","Ahyacinthus15861-RA","Ahya","OG_11835",0,1,0
"Ahyacinthus15863-RA","Ahyacinthus15863-RA","Ahya","OG_12513",0,1,0
"Ahyacinthus15865-RA","Ahyacinthus15865-RA","Ahya","OG_12051",0,1,0
"Ahyacinthus15866-RA","Ahyacinthus15866-RA","Ahya","OG_10211",0,1,0
"Ahyacinthus15870-RA","Ahyacinthus15870-RA","Ahya","OG_11867",0,1,0
"Ahyacinthus15871-RA","Ahyacinthus15871-RA","Ahya","OG_11868",1,1,0
"Ahyacinthus15885-RA","Ahyacinthus15885-RA","Ahya","OG_6182",1,1,0
"Ahyacinthus15887-RA","Ahyacinthus15887-RA","Ahya","OG_411",0,1,1
"Ahyacinthus15889-RA","Ahyacinthus15889-RA","Ahya","OG_12113",0,1,0
"Ahyacinthus15888-RA","Ahyacinthus15888-RA","Ahya","OG_1645",0,1,0
"Ahyacinthus15893-RA","Ahyacinthus15893-RA","Ahya","OG_12077",0,1,0
"Ahyacinthus15896-RA","Ahyacinthus15896-RA","Ahya","OG_1647",1,1,0
"Ahyacinthus15900-RA","Ahyacinthus15900-RA","Ahya","OG_1648",0,1,0
"Ahyacinthus15901-RA","Ahyacinthus15901-RA","Ahya","OG_1649",0,1,0
"Ahyacinthus15902-RA","Ahyacinthus15902-RA","Ahya","OG_6636",0,1,0
"Ahyacinthus15903-RA","Ahyacinthus15903-RA","Ahya","OG_6636",0,1,0
"Ahyacinthus15904-RA","Ahyacinthus15904-RA","Ahya","OG_12196",0,1,0
"Ahyacinthus15910-RA","Ahyacinthus15910-RA","Ahya","OG_1650",0,1,0
"Ahyacinthus15923-RA","Ahyacinthus15923-RA","Ahya","OG_1211",0,1,0
"Ahyacinthus15924-RA","Ahyacinthus15924-RA","Ahya","OG_1654",0,1,0
"Ahyacinthus15927-RA","Ahyacinthus15927-RA","Ahya","OG_1652",0,1,0
"Ahyacinthus15929-RA","Ahyacinthus15929-RA","Ahya","OG_12308",0,1,0
"Ahyacinthus15931-RA","Ahyacinthus15931-RA","Ahya","OG_1655",0,1,0
"Ahyacinthus15933-RA","Ahyacinthus15933-RA","Ahya","OG_1658",0,1,0
"Ahyacinthus15934-RA","Ahyacinthus15934-RA","Ahya","OG_11980",1,1,0
"Ahyacinthus15942-RA","Ahyacinthus15942-RA","Ahya","OG_11959",0,1,0
"Ahyacinthus15943-RA","Ahyacinthus15943-RA","Ahya","OG_11960",0,1,0
"Ahyacinthus15944-RA","Ahyacinthus15944-RA","Ahya","OG_6585",0,1,0
"Ahyacinthus15946-RA","Ahyacinthus15946-RA","Ahya","OG_12183",0,1,0
"Ahyacinthus15948-RA","Ahyacinthus15948-RA","Ahya","OG_1172",0,1,0
"Ahyacinthus15950-RA","Ahyacinthus15950-RA","Ahya","OG_11845",1,1,0
"Ahyacinthus15951-RA","Ahyacinthus15951-RA","Ahya","OG_928",0,1,0
"Ahyacinthus15955-RA","Ahyacinthus15955-RA","Ahya","OG_5930",0,1,0
"Ahyacinthus15956-RA","Ahyacinthus15956-RA","Ahya","OG_12038",1,1,0
"Ahyacinthus15963-RA","Ahyacinthus15963-RA","Ahya","OG_12007",0,1,0
"Ahyacinthus15964-RA","Ahyacinthus15964-RA","Ahya","OG_1666",0,1,0
"Ahyacinthus15976-RA","Ahyacinthus15976-RA","Ahya","OG_11934",0,1,0
"Ahyacinthus15979-RA","Ahyacinthus15979-RA","Ahya","OG_1669",1,1,0
"Ahyacinthus15982-RA","Ahyacinthus15982-RA","Ahya","OG_1668",0,1,0
"Ahyacinthus15984-RA","Ahyacinthus15984-RA","Ahya","OG_1671",0,1,0
"Ahyacinthus15985-RA","Ahyacinthus15985-RA","Ahya","OG_12105",1,1,0
"Ahyacinthus15989-RA","Ahyacinthus15989-RA","Ahya","OG_12104",1,1,1
"Ahyacinthus15995-RA","Ahyacinthus15995-RA","Ahya","OG_1086",0,1,0
"Ahyacinthus16000-RA","Ahyacinthus16000-RA","Ahya","OG_6179",0,1,0
"Ahyacinthus16003-RA","Ahyacinthus16003-RA","Ahya","OG_11915",0,1,0
"Ahyacinthus16005-RA","Ahyacinthus16005-RA","Ahya","OG_5419",0,1,0
"Ahyacinthus16008-RA","Ahyacinthus16008-RA","Ahya","OG_11873",1,1,0
"Ahyacinthus16009-RA","Ahyacinthus16009-RA","Ahya","OG_6178",1,1,0
"Ahyacinthus16017-RA","Ahyacinthus16017-RA","Ahya","OG_1674",0,1,0
"Ahyacinthus16019-RA","Ahyacinthus16019-RA","Ahya","OG_12059",0,1,1
"Ahyacinthus16021-RA","Ahyacinthus16021-RA","Ahya","OG_12058",0,1,1
"Ahyacinthus16022-RA","Ahyacinthus16022-RA","Ahya","OG_1675",0,1,0
"Ahyacinthus16024-RA","Ahyacinthus16024-RA","Ahya","OG_12055",0,1,0
"Ahyacinthus16030-RA","Ahyacinthus16030-RA","Ahya","OG_11976",0,1,0
"Ahyacinthus16032-RA","Ahyacinthus16032-RA","Ahya","OG_5128",0,1,0
"Ahyacinthus16033-RA","Ahyacinthus16033-RA","Ahya","OG_12299",0,1,0
"Ahyacinthus16034-RA","Ahyacinthus16034-RA","Ahya","OG_5128",0,1,0
"Ahyacinthus16035-RA","Ahyacinthus16035-RA","Ahya","OG_12299",0,1,0
"Ahyacinthus16043-RA","Ahyacinthus16043-RA","Ahya","OG_11924",0,1,0
"Ahyacinthus16044-RA","Ahyacinthus16044-RA","Ahya","OG_12117",0,1,0
"Ahyacinthus16045-RA","Ahyacinthus16045-RA","Ahya","OG_11830",0,1,0
"Ahyacinthus16047-RA","Ahyacinthus16047-RA","Ahya","OG_11828",0,1,0
"Ahyacinthus16048-RA","Ahyacinthus16048-RA","Ahya","OG_11829",0,1,0
"Ahyacinthus16049-RA","Ahyacinthus16049-RA","Ahya","OG_12202",0,1,0
"Ahyacinthus16050-RA","Ahyacinthus16050-RA","Ahya","OG_12203",0,1,0
"Ahyacinthus16052-RA","Ahyacinthus16052-RA","Ahya","OG_1678",0,1,0
"Ahyacinthus16059-RA","Ahyacinthus16059-RA","Ahya","OG_1681",1,1,0
"Ahyacinthus16061-RA","Ahyacinthus16061-RA","Ahya","OG_1681",1,1,0
"Ahyacinthus16062-RA","Ahyacinthus16062-RA","Ahya","OG_11814",1,1,1
"Ahyacinthus16073-RA","Ahyacinthus16073-RA","Ahya","OG_838",0,1,0
"Ahyacinthus16076-RA","Ahyacinthus16076-RA","Ahya","OG_1683",1,1,0
"Ahyacinthus16078-RA","Ahyacinthus16078-RA","Ahya","OG_11798",0,1,0
"Ahyacinthus16081-RA","Ahyacinthus16081-RA","Ahya","OG_1685",1,1,1
"Ahyacinthus16083-RA","Ahyacinthus16083-RA","Ahya","OG_1685",1,1,1
"Ahyacinthus16086-RA","Ahyacinthus16086-RA","Ahya","OG_11799",1,1,0
"Ahyacinthus16087-RA","Ahyacinthus16087-RA","Ahya","OG_11801",1,1,1
"Ahyacinthus16088-RA","Ahyacinthus16088-RA","Ahya","OG_11800",0,1,0
"Ahyacinthus16094-RA","Ahyacinthus16094-RA","Ahya","OG_6634",0,1,0
"Ahyacinthus16096-RA","Ahyacinthus16096-RA","Ahya","OG_6633",0,1,0
"Ahyacinthus16098-RA","Ahyacinthus16098-RA","Ahya","OG_11855",0,1,0
"Ahyacinthus16099-RA","Ahyacinthus16099-RA","Ahya","OG_11858",0,1,0
"Ahyacinthus16102-RA","Ahyacinthus16102-RA","Ahya","OG_718",0,1,0
"Ahyacinthus16103-RA","Ahyacinthus16103-RA","Ahya","OG_12125",0,1,0
"Ahyacinthus16104-RA","Ahyacinthus16104-RA","Ahya","OG_12125",0,1,0
"Ahyacinthus16105-RA","Ahyacinthus16105-RA","Ahya","OG_1686",0,1,0
"Ahyacinthus16106-RA","Ahyacinthus16106-RA","Ahya","OG_1686",0,1,0
"Ahyacinthus16107-RA","Ahyacinthus16107-RA","Ahya","OG_12124",0,1,0
"Ahyacinthus16108-RA","Ahyacinthus16108-RA","Ahya","OG_5667",0,1,0
"Ahyacinthus16109-RA","Ahyacinthus16109-RA","Ahya","OG_12316",0,1,0
"Ahyacinthus16111-RA","Ahyacinthus16111-RA","Ahya","OG_12317",0,1,0
"Ahyacinthus16112-RA","Ahyacinthus16112-RA","Ahya","OG_1688",0,1,0
"Ahyacinthus16113-RA","Ahyacinthus16113-RA","Ahya","OG_11990",0,1,0
"Ahyacinthus16117-RA","Ahyacinthus16117-RA","Ahya","OG_1689",0,1,0
"Ahyacinthus16118-RA","Ahyacinthus16118-RA","Ahya","OG_1072",0,1,0
"Ahyacinthus16119-RA","Ahyacinthus16119-RA","Ahya","OG_11987",0,1,0
"Ahyacinthus16123-RA","Ahyacinthus16123-RA","Ahya","OG_4970",0,1,0
"Ahyacinthus16127-RA","Ahyacinthus16127-RA","Ahya","OG_4971",0,1,0
"Ahyacinthus16129-RA","Ahyacinthus16129-RA","Ahya","OG_6365",0,1,0
"Ahyacinthus16131-RA","Ahyacinthus16131-RA","Ahya","OG_725",1,1,1
"Ahyacinthus16142-RA","Ahyacinthus16142-RA","Ahya","OG_761",1,1,0
"Ahyacinthus16147-RA","Ahyacinthus16147-RA","Ahya","OG_693",0,1,0
"Ahyacinthus16150-RA","Ahyacinthus16150-RA","Ahya","OG_1691",0,1,0
"Ahyacinthus16151-RA","Ahyacinthus16151-RA","Ahya","OG_1692",0,1,0
"Ahyacinthus16153-RA","Ahyacinthus16153-RA","Ahya","OG_6357",0,1,0
"Ahyacinthus16157-RA","Ahyacinthus16157-RA","Ahya","OG_6187",0,1,0
"Ahyacinthus16158-RA","Ahyacinthus16158-RA","Ahya","OG_12107",0,1,0
"Ahyacinthus16159-RA","Ahyacinthus16159-RA","Ahya","OG_1694",0,1,0
"Ahyacinthus16160-RA","Ahyacinthus16160-RA","Ahya","OG_1693",1,1,0
"Ahyacinthus16161-RA","Ahyacinthus16161-RA","Ahya","OG_6194",1,1,0
"Ahyacinthus16164-RA","Ahyacinthus16164-RA","Ahya","OG_1695",0,1,0
"Ahyacinthus16165-RA","Ahyacinthus16165-RA","Ahya","OG_670",0,1,0
"Ahyacinthus16166-RA","Ahyacinthus16166-RA","Ahya","OG_6356",0,1,1
"Ahyacinthus16168-RA","Ahyacinthus16168-RA","Ahya","OG_11933",0,1,0
"Ahyacinthus16176-RA","Ahyacinthus16176-RA","Ahya","OG_1012",0,1,0
"Ahyacinthus16177-RA","Ahyacinthus16177-RA","Ahya","OG_839",0,1,0
"Ahyacinthus16179-RA","Ahyacinthus16179-RA","Ahya","OG_839",0,1,0
"Ahyacinthus16182-RA","Ahyacinthus16182-RA","Ahya","OG_12048",0,1,0
"Ahyacinthus16185-RA","Ahyacinthus16185-RA","Ahya","OG_11929",0,1,0
"Ahyacinthus16186-RA","Ahyacinthus16186-RA","Ahya","OG_12241",0,1,0
"Ahyacinthus16187-RA","Ahyacinthus16187-RA","Ahya","OG_319",1,1,0
"Ahyacinthus16193-RA","Ahyacinthus16193-RA","Ahya","OG_319",1,1,0
"Ahyacinthus16199-RA","Ahyacinthus16199-RA","Ahya","OG_319",1,1,0
"Ahyacinthus16204-RA","Ahyacinthus16204-RA","Ahya","OG_319",1,1,0
"Ahyacinthus16205-RA","Ahyacinthus16205-RA","Ahya","OG_149",1,1,1
"Ahyacinthus16208-RA","Ahyacinthus16208-RA","Ahya","OG_386",0,1,1
"Ahyacinthus16213-RA","Ahyacinthus16213-RA","Ahya","OG_319",1,1,0
"Ahyacinthus16214-RA","Ahyacinthus16214-RA","Ahya","OG_11865",0,1,0
"Ahyacinthus16215-RA","Ahyacinthus16215-RA","Ahya","OG_11864",0,1,0
"Ahyacinthus16216-RA","Ahyacinthus16216-RA","Ahya","OG_1038",0,1,0
"Ahyacinthus16217-RA","Ahyacinthus16217-RA","Ahya","OG_1700",0,1,0
"Ahyacinthus16221-RA","Ahyacinthus16221-RA","Ahya","OG_5943",1,1,0
"Ahyacinthus16223-RA","Ahyacinthus16223-RA","Ahya","OG_11922",0,1,0
"Ahyacinthus16224-RA","Ahyacinthus16224-RA","Ahya","OG_11922",0,1,0
"Ahyacinthus16227-RA","Ahyacinthus16227-RA","Ahya","OG_12127",1,1,0
"Ahyacinthus16228-RA","Ahyacinthus16228-RA","Ahya","OG_1701",0,1,0
"Ahyacinthus16229-RA","Ahyacinthus16229-RA","Ahya","OG_12128",1,1,0
"Ahyacinthus16231-RA","Ahyacinthus16231-RA","Ahya","OG_1038",0,1,0
"Ahyacinthus16233-RA","Ahyacinthus16233-RA","Ahya","OG_1038",0,1,0
"Ahyacinthus16234-RA","Ahyacinthus16234-RA","Ahya","OG_12074",0,1,0
"Ahyacinthus16235-RA","Ahyacinthus16235-RA","Ahya","OG_12037",0,1,0
"Ahyacinthus16237-RA","Ahyacinthus16237-RA","Ahya","OG_1057",0,1,0
"Ahyacinthus16238-RA","Ahyacinthus16238-RA","Ahya","OG_12072",0,1,0
"Ahyacinthus16243-RA","Ahyacinthus16243-RA","Ahya","OG_10844",0,1,0
"Ahyacinthus16244-RA","Ahyacinthus16244-RA","Ahya","OG_1703",0,1,0
"Ahyacinthus16246-RA","Ahyacinthus16246-RA","Ahya","OG_1704",0,1,0
"Ahyacinthus16249-RA","Ahyacinthus16249-RA","Ahya","OG_617",1,1,0
"Ahyacinthus16250-RA","Ahyacinthus16250-RA","Ahya","OG_707",0,1,0
"Ahyacinthus16251-RA","Ahyacinthus16251-RA","Ahya","OG_11922",0,1,0
