gene_name	GeneOntologyIDs
evm.model.Ap1.3163	GO:0048806; GO:0030150; GO:1900208; GO:0007601; GO:0098800; GO:0099617; GO:0001405; GO:0001671
evm.model.Ap1.3162	GO:0051301; GO:0048268; GO:0072583; GO:0006886; GO:0048488; GO:0030118; GO:0030132; GO:0030130; GO:0071439; GO:0030125; GO:0005905; GO:0030136; GO:0031410; GO:0005768; GO:0098978; GO:0005794; GO:0005764; GO:0005886; GO:0098843; GO:0098835; GO:0005819; GO:0030672; GO:0032050; GO:0051020; GO:0042277; GO:0044877; GO:0005198
evm.model.Ap1.3169	GO:0005789
evm.model.Ap1.547	GO:0046474; GO:0005739
evm.model.Ap1.543	GO:0051301; GO:0007346; GO:0005813; GO:0030496; GO:0000922; GO:0019900
evm.model.Ap1.541	GO:0015074; GO:0006310; GO:0006508; GO:0005634; GO:0004190; GO:0003677; GO:0003887; GO:0004519; GO:0046872; GO:0003723; GO:0003964
evm.model.Ap1.549	GO:0002250; GO:0001701; GO:0002385; GO:0043124; GO:0032717; GO:1900181; GO:1904262; GO:0000122; GO:1904515; GO:0016579; GO:0071947; GO:0035871; GO:0071108; GO:0070536; GO:0038202; GO:0038203; GO:0005737; GO:0005634; GO:0004843; GO:0008234; GO:0003677; GO:1990380; GO:0070530; GO:0008270
evm.model.Ap1.548	GO:0008285; GO:0045647; GO:0006357; GO:0006366; GO:0000785; GO:0005634; GO:0001228; GO:0000981; GO:0000978; GO:1990837; GO:0008270
evm.model.Ap1.90	GO:0007409; GO:0032869; GO:0071786; GO:0016197; GO:0045200; GO:0097051; GO:0043001; GO:0006893; GO:0030859; GO:1903361; GO:0072659; GO:0016192; GO:0005929; GO:0005789; GO:0071782; GO:0005768; GO:0010008; GO:0005794; GO:0032593; GO:0030670; GO:0055037; GO:0055038; GO:0005802; GO:0003925; GO:0019003; GO:0005525; GO:0046872
evm.model.Ap1.91	GO:0042149; GO:1905691; GO:0019915; GO:0010890; GO:0016192; GO:0005737; GO:0005829; GO:0005768; GO:0010008; GO:0005794; GO:0005811; GO:0016020; GO:0030133; GO:0045296
evm.model.Ap1.96	GO:0016605
evm.model.Ap1.97	GO:0016605
evm.model.Ap1.95	GO:0006417; GO:0002926; GO:0002098; GO:0005737; GO:0005829; GO:0033588; GO:0005654; GO:0000049
evm.model.Ap1.98	GO:0006816; GO:0019722; GO:0007155; GO:0060326; GO:0007166; GO:0007267; GO:0070098; GO:0006935; GO:0019221; GO:0002407; GO:0006887; GO:0007187; GO:0006955; GO:0006954; GO:0006874; GO:0002548; GO:0030502; GO:0010629; GO:0051928; GO:0030335; GO:0007204; GO:0070374; GO:0050729; GO:0090026; GO:0150078; GO:0045672; GO:0009611; GO:0005737; GO:0009897; GO:0005886; GO:0019957; GO:0016493; GO:0071791; GO:0035717; GO:0004950; GO:0004435
evm.model.Ap1.99	GO:0032870; GO:0007186; GO:0016020; GO:0005886; GO:0004930; GO:0004983
evm.model.Ap1.3367	GO:0005739
evm.model.Ap1.3366	GO:0097380; GO:0045892; GO:0005634; GO:0000981; GO:0046872; GO:0000977
evm.model.Ap1.3369	GO:0048749; GO:0006351; GO:0007444; GO:0030182; GO:0006355; GO:0010468; GO:0006357; GO:0005634; GO:0003700; GO:0000981; GO:0046872; GO:0000977
evm.model.Ap1.3368	GO:0005576; GO:0071949; GO:0016491
evm.model.Ap1.2092	GO:0007413; GO:0007409; GO:0044331; GO:0060271; GO:0036514; GO:0007156; GO:0097475; GO:0001764; GO:0032880; GO:0001932; GO:0036515; GO:0060071; GO:0005912; GO:0098978; GO:0005886; GO:0098839; GO:0048787; GO:0005509; GO:0004930
evm.model.Ap1.2093	GO:0010629; GO:0045732; GO:0070213; GO:1904612; GO:0005634; GO:0000987; GO:0003950; GO:1990404; GO:0140806; GO:0140803; GO:0140807; GO:0016779; GO:0008270
evm.model.Ap1.2090	GO:0050910; GO:0002244; GO:0042472; GO:0050885; GO:0045598; GO:0060116; GO:0016324; GO:0009925; GO:0043235; GO:0120044; GO:0032421; GO:0016314; GO:0034485; GO:0052629; GO:0043813; GO:0004439; GO:0004725
evm.model.Ap1.2091	GO:0007189; GO:0007166; GO:0098609; GO:1904861; GO:0007186; GO:0001764; GO:0160221; GO:0007416; GO:0030424; GO:0005911; GO:0098978; GO:0016020; GO:0005886; GO:0045211; GO:0005509; GO:0030246; GO:0098631; GO:0004930; GO:0140693
evm.model.Ap1.763	GO:0019371; GO:0005737; GO:0031012; GO:0005576; GO:0005615; GO:0043005; GO:0005109; GO:0004666; GO:0017147
evm.model.Ap1.2099	GO:0060271; GO:0044782; GO:0048839; GO:0042472; GO:0060119; GO:0046854; GO:0048015; GO:0072118; GO:0060872; GO:0005737; GO:0016020; GO:0005741; GO:0030867; GO:0004430; GO:0005524
evm.model.Ap1.2548	GO:0000381; GO:0006364; GO:0016607; GO:0005730; GO:1990904; GO:0003729
evm.model.Ap1.2549	GO:0016020
evm.model.Ap1.2546	GO:0030030; GO:0003341; GO:0007368; GO:0005930; GO:0034451
evm.model.Ap1.2547	GO:0000105; GO:0004424
evm.model.Ap1.2543	GO:0003261; GO:0003317; GO:0016477; GO:0007169; GO:0061300; GO:0006935; GO:0048701; GO:0048702; GO:0007507; GO:0001755; GO:0008284; GO:1901532; GO:0060021; GO:0005929; GO:0005794; GO:0005886; GO:0043235; GO:0005524; GO:0005018; GO:0048407
evm.model.Ap1.1239	GO:0048513; GO:0009887; GO:0007411; GO:0070831; GO:0071711; GO:0055013; GO:0033627; GO:0016477; GO:0050829; GO:0003143; GO:0030198; GO:0007297; GO:0008406; GO:0007476; GO:0045089; GO:0034446; GO:0009888; GO:0005604; GO:0031012; GO:0005925; GO:0043256; GO:0005201
evm.model.Ap1.2934	GO:0004519; GO:0016787; GO:0003964; GO:0008270
evm.model.Ap1.2937	GO:0007186; GO:0005886; GO:0001594
evm.model.Ap1.2936	GO:0007189; GO:0071373; GO:0009755; GO:0042700; GO:0008584; GO:0001541; GO:0022602; GO:0007200; GO:0005886; GO:0008528; GO:0004964
evm.model.Ap1.2931	GO:0007189; GO:0001973; GO:0014074; GO:0001963; GO:0005886; GO:0045202; GO:0005516; GO:0019899; GO:0001609; GO:0042802; GO:0008289
evm.model.Ap1.2933	GO:0007189; GO:0009755; GO:0005886; GO:0008528; GO:0016500
evm.model.Ap1.2932	GO:0071880; GO:0071881; GO:0098990; GO:1904646; GO:0010667; GO:0045744; GO:0002025; GO:1901098; GO:0010666; GO:0106134; GO:0120162; GO:1900451; GO:1904504; GO:0043410; GO:0061885; GO:0006898; GO:0006940; GO:0016324; GO:0005769; GO:0005794; GO:0098992; GO:0005634; GO:0005886; GO:0043235; GO:0008179; GO:0001540; GO:0004941; GO:0051380; GO:0015459; GO:0042803; GO:0044877
evm.model.Ap1.2939	GO:0140374; GO:0006915; GO:0007166; GO:0009299; GO:0032481; GO:0042981; GO:0043122; GO:0001817; GO:0050688; GO:0032648; GO:0030162; GO:0008063; GO:0034142; GO:0002224; GO:0033209; GO:0035631; GO:0005737; GO:0009898; GO:0005768; GO:0010008; GO:0005739; GO:0042802; GO:0019901; GO:0019903; GO:0035591; GO:0031996; GO:0005164; GO:0061630; GO:0031625; GO:0004842; GO:0008270
evm.model.Ap1.2938	GO:0006915; GO:0160162; GO:0023035; GO:0071732; GO:0045087; GO:0097400; GO:0048255; GO:0043066; GO:0034351; GO:0038061; GO:0043123; GO:2001238; GO:0032743; GO:0043507; GO:0140639; GO:0002726; GO:1903265; GO:0097300; GO:0051865; GO:0030163; GO:0070534; GO:0065003; GO:0042981; GO:0002637; GO:0046328; GO:0043254; GO:0007165; GO:0042110; GO:1905669; GO:0038202; GO:1905670; GO:0038203; GO:0033209; GO:0035631; GO:0005938; GO:0005737; GO:0009898; GO:0005829; GO:1990604; GO:0045121; GO:0032991; GO:0097057; GO:0002947; GO:0000151; GO:0012506; GO:0005174; GO:0019899; GO:0042802; GO:0031435; GO:0019901; GO:0019903; GO:0044877; GO:0030674; GO:0035591; GO:0046625; GO:0031996; GO:0043120; GO:0005164; GO:0061630; GO:0031625; GO:0004842; GO:0008270
evm.model.Ap1.1828	GO:0006414; GO:0005829; GO:1990904; GO:0005525; GO:0003924; GO:0043022; GO:0003746
evm.model.Ap1.1827	GO:0031640; GO:0005576; GO:0042151; GO:0090729
evm.model.Ap1.1824	GO:0031640; GO:0005576; GO:0042151; GO:0090729
evm.model.Ap1.1825	GO:0031640; GO:0005576; GO:0042151; GO:0090729
evm.model.Ap1.1822	GO:0008543; GO:0000082; GO:0035278; GO:0021915; GO:0010608; GO:0043161; GO:0051865; GO:0000209; GO:2000177; GO:0072089; GO:0000932; GO:0035198; GO:0061630; GO:0004842; GO:0008270
evm.model.Ap1.1823	GO:0008543; GO:0000082; GO:0035278; GO:0021915; GO:0010608; GO:0043161; GO:0051865; GO:0000209; GO:2000177; GO:0072089; GO:0000932; GO:0035198; GO:0061630; GO:0004842; GO:0008270
evm.model.Ap1.1820	GO:0006915; GO:0045892; GO:0022904; GO:0005737; GO:0005743; GO:0005739; GO:0005654; GO:0045271; GO:0008137
evm.model.Ap1.1821	GO:0002250; GO:0043065; GO:0006457; GO:0034976; GO:0009986; GO:0005783; GO:0005788; GO:0042470; GO:0003756
evm.model.Ap1.3535	GO:0022405; GO:0007219; GO:0008593; GO:0007605; GO:0007165; GO:0034505; GO:0009986; GO:0060170; GO:0005576; GO:0032420
evm.model.Ap1.3532	GO:0090630; GO:0008344; GO:0008306; GO:0007160; GO:0036294; GO:0009267; GO:0032780; GO:0008285; GO:0016242; GO:0032007; GO:1904262; GO:0051894; GO:0050821; GO:0051726; GO:0001952; GO:0051492; GO:0032868; GO:0005938; GO:0005737; GO:0005829; GO:0030027; GO:0005765; GO:0016020; GO:0005634; GO:0048471; GO:0005886; GO:0014069; GO:0101031; GO:0032991; GO:0033596; GO:0042030; GO:0030544; GO:0051879; GO:0044183; GO:0051087
evm.model.Ap1.3530	GO:0001525; GO:0006915; GO:0006954; GO:0070094; GO:0006412; GO:0017101; GO:0005829; GO:0005783; GO:0005615; GO:0005794; GO:0005634; GO:0005125; GO:0000049
evm.model.Ap1.3531	GO:0009159; GO:0005737; GO:0002953; GO:0046872
evm.model.Ap1.2661	GO:0015689; GO:0006811; GO:0016020; GO:0005886; GO:0015098
evm.model.Ap1.2663	GO:0006081; GO:0045329; GO:0051289; GO:0005829; GO:0047105; GO:0019145
evm.model.Ap1.2662	GO:0001525; GO:0015677; GO:0035434; GO:0006825; GO:0030001; GO:0015679; GO:0051259; GO:1902601; GO:0036324; GO:0042908; GO:0016324; GO:0016323; GO:0031901; GO:0014704; GO:0031902; GO:0005886; GO:0055038; GO:0005507; GO:0005375; GO:0042802; GO:0015080; GO:0042910
evm.model.Ap1.638	GO:0006886; GO:0016192; GO:0010008; GO:0005794; GO:0000139; GO:0016020; GO:0008021
evm.model.Ap1.632	GO:0035640; GO:0043407; GO:0035335; GO:1900273; GO:0010976; GO:0042307; GO:0001934; GO:1903955; GO:0002092; GO:2001025; GO:0006470; GO:0043523; GO:0001975; GO:0035902; GO:0009410; GO:0007165; GO:0030424; GO:0030054; GO:0005829; GO:0043025; GO:0043204; GO:0005886; GO:1990635; GO:0097060; GO:0008021; GO:0042802; GO:0001784; GO:0019901; GO:0004725
evm.model.Ap1.635	GO:0071711; GO:0007155; GO:0007160; GO:0005604; GO:0070062; GO:0031012; GO:0005576; GO:0005615; GO:0005886; GO:0005509; GO:0005518; GO:0005201
evm.model.Ap1.634	GO:0051315; GO:0051301; GO:0051383; GO:0045132; GO:0007052; GO:0031262; GO:0005634; GO:0044877
evm.model.Ap1.637	GO:0045050; GO:0071816; GO:0005737; GO:0072546; GO:0005783; GO:0005789; GO:0042406
evm.model.Ap1.1367	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap1.1361	GO:0030497; GO:0030148; GO:0042761; GO:0005783; GO:0005789; GO:0018812; GO:0102158
evm.model.Ap1.1363	GO:0006974; GO:0006281; GO:0044818; GO:0010212; GO:0160240; GO:0005737; GO:0160232; GO:0032039; GO:0005634; GO:0070876
evm.model.Ap1.1363.1.5f168ce1	GO:0006974; GO:0006281; GO:0000724; GO:0044818; GO:0034243; GO:0010212; GO:0160240; GO:0016180; GO:0005737; GO:0160232; GO:0032039; GO:0005654; GO:0005634; GO:0035861; GO:0070876
evm.model.Ap1.550	GO:0002250; GO:0010467; GO:0006954; GO:0035556; GO:0007616; GO:0043011; GO:0007270; GO:0006913; GO:0045893; GO:0046827; GO:0099527; GO:0099170; GO:0030163; GO:0006468; GO:0007165; GO:0005737; GO:0001650; GO:0098982; GO:0098978; GO:0005654; GO:0005634; GO:0098794; GO:0005524; GO:0009931; GO:0004683; GO:0005516; GO:0106310
evm.model.Ap1.551	GO:0007160; GO:0031012; GO:0005576; GO:0048471; GO:1990341; GO:0005509; GO:0008201
evm.model.Ap1.553	GO:0006351; GO:0000122; GO:0006357; GO:0072562; GO:0005634; GO:0000981; GO:0000977; GO:1990837; GO:0008270
evm.model.Ap1.1588	GO:0006629; GO:0006493; GO:0000139; GO:0008499
evm.model.Ap1.1581	GO:0005694; GO:0005737; GO:0005634; GO:0003677; GO:0003725; GO:0003723; GO:0003727; GO:0008270
evm.model.Ap1.1583	GO:0006397; GO:0008380; GO:0005654; GO:0005681; GO:0003729; GO:0003723
evm.model.Ap1.1582	GO:0006412; GO:0005762; GO:0005739; GO:0003723; GO:0003735
evm.model.Ap1.1585	GO:0006397; GO:0031048; GO:0008380; GO:0005737; GO:0005634
evm.model.Ap1.1584	GO:0035556; GO:0060999; GO:0006468; GO:0005737; GO:0005829; GO:0005634; GO:0032991; GO:0032156; GO:0005524; GO:0004707; GO:0046982; GO:0004672; GO:0019901; GO:0106310; GO:0004674
evm.model.Ap1.1587	GO:0007015; GO:0009887; GO:0008637; GO:0006915; GO:0006914; GO:0031103; GO:0007409; GO:0030183; GO:0001782; GO:0002326; GO:0042100; GO:0050853; GO:0001662; GO:0001658; GO:0043375; GO:0000902; GO:0008283; GO:0098609; GO:0042149; GO:0071456; GO:0021747; GO:0051607; GO:0048589; GO:0048066; GO:0048546; GO:0006974; GO:0043583; GO:0032469; GO:0097192; GO:0008625; GO:0048041; GO:0022612; GO:0032835; GO:0031069; GO:0030097; GO:0048873; GO:0002520; GO:0006874; GO:0008630; GO:0070059; GO:0008631; GO:0001822; GO:0001776; GO:0002260; GO:0002320; GO:0008584; GO:0006582; GO:0030318; GO:0014031; GO:0001656; GO:2000811; GO:0043066; GO:2001234; GO:0010507; GO:0010523; GO:0010667; GO:0030308; GO:0030336; GO:0008285; GO:0032848; GO:2001240; GO:2000134; GO:2001243; GO:0045930; GO:0033033; GO:0043524; GO:0030279; GO:0033689; GO:0046671; GO:0051402; GO:0048599; GO:0035265; GO:0001503; GO:0001541; GO:0018105; GO:0018107; GO:0048753; GO:0043473; GO:0043065; GO:0030890; GO:0043085; GO:0030307; GO:0008284; GO:0048087; GO:0045636; GO:0040018; GO:0014042; GO:0033138; GO:0048743; GO:0014911; GO:0009791; GO:0006470; GO:0000209; GO:0072593; GO:0042981; GO:0010506; GO:0051924; GO:0050790; GO:0051726; GO:0001952; GO:0048070; GO:0010468; GO:0010559; GO:0040008; GO:0046902; GO:0051881; GO:0006808; GO:0043067; GO:0032880; GO:0031647; GO:0045069; GO:0001836; GO:0003014; GO:0034097; GO:0045471; GO:0010332; GO:0051384; GO:0042542; GO:0010039; GO:0002931; GO:0035094; GO:0006979; GO:0048545; GO:0009636; GO:0010224; GO:0009410; GO:0048536; GO:0030217; GO:0033077; GO:0043029; GO:0002360; GO:0048538; GO:0001657; GO:0097138; GO:0097148; GO:0005737; GO:0005829; GO:0005783; GO:0005789; GO:0016020; GO:0030061; GO:0031966; GO:0005741; GO:0005739; GO:0043209; GO:0031965; GO:0005634; GO:0048471; GO:0046930; GO:0032991; GO:0051400; GO:0051434; GO:0015267; GO:0016248; GO:0140297; GO:0042802; GO:0060090; GO:0002020; GO:0046982; GO:0051721; GO:0019903; GO:0044877; GO:0043565; GO:0031625
evm.model.Ap1.1586	GO:0071577; GO:0016324; GO:0005886; GO:0005385
evm.model.Ap1.3985	GO:0019722; GO:0071257; GO:0007268; GO:0007186; GO:0046597; GO:0098712; GO:0007626; GO:1903077; GO:0007206; GO:0007200; GO:0030335; GO:0043410; GO:0046813; GO:0051930; GO:0019233; GO:0099538; GO:0016324; GO:0009986; GO:0044293; GO:0030425; GO:0043197; GO:0038037; GO:0038038; GO:0098978; GO:0043005; GO:0044309; GO:0043025; GO:0005634; GO:0005886; GO:0014069; GO:0098839; GO:0045211; GO:0098685; GO:0005518; GO:0001968; GO:0098872; GO:0004930; GO:0099530; GO:0008066; GO:0043236; GO:0030331; GO:0140311
evm.model.Ap1.3984	GO:0003180; GO:0061364; GO:0003181; GO:0048846; GO:0007411; GO:0032870; GO:0050919; GO:0030308; GO:0070100; GO:0051414; GO:0035385; GO:0060412; GO:0030054; GO:0005615; GO:0005739; GO:0005509; GO:0008201; GO:0048495
evm.model.Ap1.3983	GO:0006897; GO:0015031; GO:0005829; GO:0005769; GO:0030139; GO:0055037; GO:0003677; GO:0005085; GO:0031267; GO:0008270
evm.model.Ap1.3981	GO:0015074; GO:0006281; GO:0006508; GO:0042575; GO:0004190; GO:0004519; GO:0003676; GO:0003964
evm.model.Ap1.3980	GO:0015074; GO:0006281; GO:0005737; GO:0042575; GO:0019899; GO:0003676; GO:0008270
evm.model.Ap1.3701	GO:0030703; GO:0009792; GO:0000281; GO:0032465; GO:0030312; GO:0098595; GO:0008061
evm.model.Ap1.3700	GO:0006364; GO:0001682; GO:0008033; GO:0005655; GO:0000172; GO:0004526; GO:0033204; GO:0003723
evm.model.Ap1.3703	GO:0072583; GO:0030136; GO:0005769; GO:0005794; GO:0016020; GO:0005886; GO:0032050
evm.model.Ap1.3702	GO:0007596; GO:1901346; GO:1903053; GO:0031012; GO:0005576; GO:0005615; GO:0042802
evm.model.Ap1.3705	GO:0045216; GO:0005912; GO:0043296; GO:0016324; GO:0005929; GO:0005886
evm.model.Ap1.3704	GO:0045216; GO:0005912; GO:0043296; GO:0016324; GO:0005929; GO:0005886
evm.model.Ap1.3707	GO:0007189; GO:0014827; GO:0006936; GO:0033685; GO:0035106; GO:0007209; GO:0014057; GO:1902093; GO:0043270; GO:0045987; GO:0070474; GO:0043117; GO:0070459; GO:0051602; GO:0007217; GO:0005886; GO:0036126; GO:0061827; GO:0097225; GO:0016497; GO:0004995
evm.model.Ap1.3706	GO:0030036; GO:0071711; GO:0051301; GO:0007157; GO:0007156; GO:0009617; GO:0005912; GO:0005604; GO:0005938; GO:0030054; GO:0032154; GO:0005737; GO:0031012; GO:0005576; GO:0005927; GO:0005886; GO:0005509; GO:0098631
evm.model.Ap1.2259	GO:0071880; GO:0002025; GO:0045823; GO:0043410; GO:0005886; GO:0004940; GO:0015052; GO:0051379
evm.model.Ap1.2255	GO:0071880; GO:0002025; GO:0045823; GO:0043410; GO:0005886; GO:0004940; GO:0015052; GO:0051379
evm.model.Ap1.2256	GO:0007189; GO:0007187; GO:0050777; GO:0070374; GO:0045921; GO:0007165; GO:0001659; GO:0005737; GO:0005886; GO:0004978; GO:0042562; GO:0004977; GO:0004980; GO:0046872
evm.model.Ap1.2250	GO:0007189; GO:0032922; GO:0007187; GO:0042309; GO:0045475; GO:0007200; GO:0008217; GO:0060259; GO:0002027; GO:0055078; GO:0005737; GO:0005886; GO:0004978; GO:0004977; GO:0004980; GO:0046872; GO:0042923; GO:0017046
evm.model.Ap1.2251	GO:0007189; GO:0007193; GO:0009755; GO:0008584; GO:0043066; GO:0008285; GO:0001556; GO:0005886; GO:0008528; GO:0017046; GO:0016500
evm.model.Ap1.2252	GO:0007268; GO:0048565; GO:0003382; GO:0007187; GO:0001696; GO:0001698; GO:0048732; GO:0001697; GO:0007613; GO:1900139; GO:0045907; GO:0048167; GO:0008542; GO:0030425; GO:0005886; GO:0045202; GO:1901363; GO:0004969; GO:0030594
evm.model.Ap1.536	GO:0051301; GO:0007346; GO:0005813; GO:0030496; GO:0000922; GO:0019900
evm.model.Ap1.1287	GO:0006313; GO:0003964
evm.model.Ap1.1284	GO:0009887; GO:0051216; GO:0006338; GO:0006351; GO:0021904; GO:0048706; GO:0060415; GO:0007399; GO:0048663; GO:2000288; GO:0045944; GO:0010453; GO:1902275; GO:0006355; GO:0010468; GO:0006357; GO:0014813; GO:0014816; GO:0007519; GO:0043403; GO:0021527; GO:0005634; GO:0005667; GO:0003700; GO:0000981; GO:0000978; GO:0043565; GO:1990837
evm.model.Ap1.1285	GO:0006351; GO:0007399; GO:0007366; GO:0045944; GO:0006355; GO:0006357; GO:0005634; GO:0003677; GO:0000981; GO:0000978; GO:0000977
evm.model.Ap1.1282	GO:0006351; GO:0007399; GO:0007366; GO:0045944; GO:0006355; GO:0006357; GO:0005634; GO:0003677; GO:0000981; GO:0000978; GO:0000977
evm.model.Ap1.1283	GO:0006351; GO:0007399; GO:0007366; GO:0045944; GO:0006355; GO:0006357; GO:0005634; GO:0003677; GO:0000981; GO:0000978; GO:0000977
evm.model.Ap1.1281	GO:0007268; GO:0006351; GO:0007399; GO:0022008; GO:0060025; GO:0006357; GO:0007435; GO:0007367; GO:0007419; GO:0005737; GO:0005634; GO:0045202; GO:0000981; GO:0000978; GO:0000977
evm.model.Ap1.848	GO:0051315; GO:0051301; GO:0007059; GO:0000278; GO:0007080; GO:0000070; GO:0031110; GO:0072687; GO:0072686; GO:0000940; GO:0005876; GO:0008017
evm.model.Ap1.849	GO:1902476; GO:0005886; GO:0005229
evm.model.Ap1.842	GO:0009649; GO:0009411; GO:0010224; GO:0000785; GO:0005737; GO:0005829; GO:0005634; GO:0009536; GO:0003682; GO:0005085; GO:0042802; GO:0009881; GO:0042803
evm.model.Ap1.843	GO:0017000; GO:0016706
evm.model.Ap1.841	GO:0007018; GO:0005737; GO:0005871; GO:0005874; GO:0019894
evm.model.Ap1.841.1.5f15de6e	GO:0007018; GO:0005737; GO:0005871; GO:0005874; GO:0019894
evm.model.Ap1.841.2.5f15de6f	GO:0009116; GO:0043531; GO:0016787
evm.model.Ap1.841.3.5f15de6f	GO:0098542; GO:0043531; GO:0005524
evm.model.Ap1.844	GO:0097186; GO:1990034; GO:0055074; GO:0098703; GO:0070588; GO:0071486; GO:0036368; GO:0050911; GO:0042756; GO:0070166; GO:0006874; GO:0086009; GO:0050849; GO:0021630; GO:0007602; GO:0071805; GO:1903998; GO:0008277; GO:0009644; GO:1990680; GO:1990834; GO:0007608; GO:0035725; GO:0016324; GO:0120199; GO:0005737; GO:0016020; GO:0005886; GO:0031982; GO:0005262; GO:0008273; GO:0048306; GO:0005516; GO:0015293
evm.model.Ap1.532	GO:0051301; GO:0007346; GO:0005813; GO:0030496; GO:0072686; GO:1990023; GO:0097431; GO:0019900
evm.model.Ap1.1134	GO:0005576
evm.model.Ap1.1130	GO:0046872; GO:0003964
evm.model.Ap1.1132.2.5f15df27	GO:0099078; GO:0005765
evm.model.Ap1.1132.1.5f15df27	GO:0099078; GO:0005765
evm.model.Ap1.1132	GO:0099078; GO:0005765
evm.model.Ap1.1133	GO:0003347; GO:0008543; GO:0045597; GO:0008284; GO:0045893; GO:0043410; GO:0031410; GO:0005829; GO:0005634; GO:0005886; GO:0043235; GO:0005524; GO:0017134; GO:0005007; GO:0008201
evm.model.Ap1.530	GO:0051301; GO:0007346; GO:0005813; GO:0030496; GO:0072686; GO:1990023; GO:0097431; GO:0019900
evm.model.Ap1.18	GO:0031122; GO:0051321; GO:0007020; GO:0000278; GO:0065003; GO:0051225; GO:0005813; GO:0005829; GO:0000930; GO:0000931; GO:0016020; GO:0005874; GO:0015630; GO:0055037; GO:0000922; GO:0043015; GO:0005200
evm.model.Ap1.19	GO:0006924; GO:0071361; GO:0002181; GO:0048821; GO:0000082; GO:0007369; GO:0042593; GO:0022605; GO:0000278; GO:0043066; GO:1903347; GO:0001890; GO:0043065; GO:0008284; GO:0032868; GO:0000028; GO:0042274; GO:0006364; GO:0033077; GO:0002309; GO:0031929; GO:0044297; GO:0005737; GO:0036464; GO:0005829; GO:0022626; GO:0022627; GO:0030425; GO:0005783; GO:0098982; GO:0005730; GO:0005634; GO:0048471; GO:0098794; GO:0098793; GO:1990904; GO:0005840; GO:0015935; GO:0032040; GO:0003729; GO:0019901; GO:0003735
evm.model.Ap1.12	GO:0007368; GO:0003351; GO:0007507; GO:0036159; GO:0007399; GO:0036158; GO:0120293; GO:0005576; GO:0043005; GO:0005634; GO:0030331
evm.model.Ap1.13	GO:0006203; GO:0042262; GO:0000278; GO:1901292; GO:0009217; GO:0006195; GO:0061136; GO:0000302; GO:0042178; GO:0005829; GO:0005654; GO:0035539; GO:0008413; GO:0044715; GO:0036217; GO:0120557; GO:0106405; GO:0046872; GO:0047429
evm.model.Ap1.16	GO:0006351; GO:0006397; GO:0010629; GO:0042981; GO:0006355; GO:0008380; GO:0000785; GO:0005737; GO:0005654; GO:0005634; GO:0002102; GO:1990904; GO:0005681; GO:0003677; GO:0003723
evm.model.Ap1.16.1.5f15dc83	GO:0006953; GO:0043010; GO:0071230; GO:1904322; GO:0071333; GO:0032869; GO:0071284; GO:0072752; GO:0021549; GO:0021987; GO:0006351; GO:0021766; GO:0001822; GO:0001889; GO:0030324; GO:0008584; GO:0050804; GO:0006397; GO:0043066; GO:2000173; GO:0045892; GO:0010629; GO:0048025; GO:0000122; GO:0001541; GO:0007422; GO:1903861; GO:0060999; GO:1900273; GO:1905581; GO:0031643; GO:0010976; GO:2000010; GO:0033120; GO:0090129; GO:0050806; GO:0045944; GO:0060816; GO:1902165; GO:0048024; GO:0099175; GO:0006357; GO:0031048; GO:0014823; GO:1902074; GO:0008380; GO:0048538; GO:0043679; GO:0071013; GO:0005938; GO:0000785; GO:0005737; GO:0010494; GO:0043197; GO:0098978; GO:0005654; GO:0005634; GO:0002102; GO:0098794; GO:0032993; GO:1990904; GO:0042805; GO:0051117; GO:1990829; GO:0000987; GO:0003690; GO:0031072; GO:0042802; GO:0005521; GO:0106222; GO:0003730; GO:0003729; GO:1990715; GO:0030628; GO:0019904; GO:0043021; GO:0003723; GO:0003697
evm.model.Ap1.16.2.5f15dc83	GO:0006953; GO:0043010; GO:0071230; GO:1904322; GO:0071333; GO:0032869; GO:0071284; GO:0072752; GO:0021549; GO:0021987; GO:0006351; GO:0021766; GO:0001822; GO:0001889; GO:0030324; GO:0008584; GO:0050804; GO:0006397; GO:0043066; GO:2000173; GO:0045892; GO:0010629; GO:0048025; GO:0000122; GO:0001541; GO:0007422; GO:1903861; GO:0060999; GO:1900273; GO:1905581; GO:0031643; GO:0010976; GO:2000010; GO:0033120; GO:0090129; GO:0050806; GO:0045944; GO:0060816; GO:1902165; GO:0048024; GO:0099175; GO:0006357; GO:0031048; GO:0014823; GO:1902074; GO:0008380; GO:0048538; GO:0043679; GO:0071013; GO:0005938; GO:0000785; GO:0005737; GO:0010494; GO:0043197; GO:0098978; GO:0005654; GO:0005634; GO:0002102; GO:0098794; GO:0032993; GO:1990904; GO:0042805; GO:0051117; GO:1990829; GO:0000987; GO:0003690; GO:0031072; GO:0042802; GO:0005521; GO:0106222; GO:0003730; GO:0003729; GO:1990715; GO:0030628; GO:0019904; GO:0043021; GO:0003723; GO:0003697
evm.model.Ap1.17	GO:0006695; GO:0015936; GO:0008299; GO:0016126; GO:0005783; GO:0005789; GO:0005778; GO:0004420; GO:0050661
evm.model.Ap1.14	GO:0044571; GO:0044572; GO:0006783; GO:0006879; GO:0006826; GO:0016226; GO:0007005; GO:0099128; GO:0005739; GO:0051537; GO:0008199; GO:0008198; GO:0004322; GO:0034986
