gene_name	GeneOntologyIDs
Ahyacinthus18407	GO:0016020;GO:0005515;GO:0005249;GO:0008519;GO:0072488;GO:0006813
Ahyacinthus18408	
Ahyacinthus18409	GO:0008237;GO:0004222;GO:0006508
Ahyacinthus18410	GO:0016740;GO:0106388;GO:0006364;GO:0030490
Ahyacinthus18411	
Ahyacinthus18412	
Ahyacinthus18413	GO:0005737;GO:0008408;GO:0008296;GO:0003676;GO:0006308
Ahyacinthus18414	
Ahyacinthus18415	GO:0005634
Ahyacinthus18416	
Ahyacinthus18417	GO:0036064;GO:0005814;GO:0097539;GO:0090162;GO:0060271
Ahyacinthus18418	GO:0036064;GO:0005814;GO:0097539;GO:0090162;GO:0060271
Ahyacinthus18419	GO:0036064;GO:0005814;GO:0097539;GO:0090162;GO:0060271
Ahyacinthus18420	GO:0032299;GO:0006401
Ahyacinthus18421	
Ahyacinthus18422	
Ahyacinthus18423	
Ahyacinthus18424	GO:0005886;GO:0038023;GO:0030246
Ahyacinthus18425	GO:0005886;GO:0038023;GO:0030246
Ahyacinthus18426	
Ahyacinthus18427	
Ahyacinthus18428	GO:0005737;GO:0005886;GO:0043231;GO:0005096;GO:0005547;GO:0043087
Ahyacinthus18429	GO:0005096
Ahyacinthus18430	GO:0005634
Ahyacinthus18431	GO:0005739
Ahyacinthus18432	
Ahyacinthus18433	
Ahyacinthus18434	
Ahyacinthus18435	GO:0016020;GO:0005525;GO:0003924;GO:0007165
Ahyacinthus18436	
Ahyacinthus18437	GO:0015935;GO:0022627;GO:0019843;GO:0003723;GO:0003735;GO:0006412;GO:0042274
Ahyacinthus18438	GO:0005829;GO:0016829;GO:0008732;GO:0006567;GO:0006520;GO:0006545
Ahyacinthus18439	GO:0005829;GO:0016829;GO:0008732;GO:0006567;GO:0006520;GO:0006545
Ahyacinthus18440	
Ahyacinthus18441	
Ahyacinthus18442	GO:0005524;GO:0004672;GO:0004674;GO:0006468
Ahyacinthus18443	GO:0005886;GO:0016020;GO:0008381
Ahyacinthus18444	GO:0000932;GO:0005515;GO:0046872;GO:0000175;GO:0004540;GO:0003723;GO:0004386;GO:0006402
Ahyacinthus18445	GO:0043139;GO:0004386
Ahyacinthus18446	GO:0005515
Ahyacinthus18447	GO:0004540;GO:0046872;GO:0003723;GO:0043139;GO:0004386
Ahyacinthus18448	GO:0043139;GO:0004386
Ahyacinthus18449	GO:0005515
Ahyacinthus18450	GO:0046872
Ahyacinthus18451	GO:0004386
Ahyacinthus18452	GO:0000932;GO:0000175;GO:0004540;GO:0003723;GO:0004386;GO:0006402;GO:0010587
Ahyacinthus18453	GO:0043139;GO:0004386
Ahyacinthus18454	GO:0005737;GO:0033596;GO:0005634;GO:0005096;GO:0051726;GO:0051056;GO:0043547;GO:0051898;GO:0032007;GO:0046627;GO:0030178
Ahyacinthus18455	
Ahyacinthus18456	GO:0005886;GO:0016020;GO:0005272;GO:0015280;GO:0006814;GO:0035725
Ahyacinthus18457	GO:0005886;GO:0016020;GO:0005272;GO:0015280;GO:0006814;GO:0035725
Ahyacinthus18458	GO:0005634;GO:0005515;GO:1990841
Ahyacinthus18459	GO:0005634;GO:0008276;GO:0006479
Ahyacinthus18460	GO:0006952
Ahyacinthus18461	GO:0005576;GO:0016020;GO:0008289;GO:0042157;GO:0006869
Ahyacinthus18462	
Ahyacinthus18463	GO:0005576;GO:0016020;GO:0008289;GO:0042157;GO:0006869
Ahyacinthus18464	
Ahyacinthus18465	
Ahyacinthus18466	GO:0032299;GO:0003723;GO:0004523;GO:0003676;GO:0016070;GO:0006298;GO:0043137
Ahyacinthus18467	GO:0005774;GO:0016020;GO:0015179;GO:0003333
Ahyacinthus18468	GO:0005774;GO:0016020;GO:0015179;GO:0003333
Ahyacinthus18469	GO:0005515
Ahyacinthus18470	GO:0005737;GO:0005515
Ahyacinthus18471	GO:0005774;GO:0016020;GO:0015179;GO:0003333
Ahyacinthus18472	GO:0005737;GO:0020037;GO:0004833;GO:0033754;GO:0046872;GO:0019441;GO:0034354
Ahyacinthus18473	GO:0008081;GO:0006629
Ahyacinthus18474	GO:0005886;GO:0008889;GO:0008081;GO:0006629;GO:0006580;GO:0070291;GO:0006644
Ahyacinthus18475	
Ahyacinthus18476	GO:0005515
Ahyacinthus18477	GO:0005730;GO:0019843
Ahyacinthus18478	
Ahyacinthus18479	GO:0000166
Ahyacinthus18480	GO:0000139;GO:0016020;GO:0009306;GO:0016192
Ahyacinthus18481	GO:0045296;GO:0005515;GO:0003723
Ahyacinthus18482	GO:0005829;GO:0005524;GO:0051536;GO:0051539;GO:0140663;GO:0016226
Ahyacinthus18483	GO:0005788;GO:0004497;GO:0050660;GO:0036503
Ahyacinthus18484	GO:0005525;GO:0003924
Ahyacinthus18485	GO:0005634;GO:0005730;GO:0003723;GO:0030490
Ahyacinthus18486	GO:0005789;GO:0006506
Ahyacinthus18487	GO:0005737;GO:0005515
Ahyacinthus18488	GO:0005634;GO:0005694;GO:0031422;GO:0003677;GO:0003917;GO:0003916;GO:0006310;GO:0006265;GO:0006281
Ahyacinthus18489	GO:0005509
Ahyacinthus18490	GO:0005829;GO:0004615;GO:0009298;GO:0006487;GO:0006013
Ahyacinthus18491	GO:1902495;GO:0016020;GO:0005216;GO:0022857;GO:0006811;GO:0055085;GO:0034220
Ahyacinthus18492	GO:0005515
Ahyacinthus18493	GO:0005634;GO:0004527;GO:0003676
Ahyacinthus18494	GO:0043231;GO:0035091
Ahyacinthus18495	GO:0005515
Ahyacinthus18496	GO:0005515
Ahyacinthus18497	GO:0036064;GO:0005930;GO:0060271
Ahyacinthus18498	GO:0005524;GO:0004797;GO:0046104
Ahyacinthus18499	GO:0005515;GO:0000978;GO:0000981;GO:0003700;GO:0043565;GO:0006357;GO:0006355
Ahyacinthus18500	GO:0030286;GO:0005524;GO:0045505;GO:0008569;GO:0051959;GO:0007018
Ahyacinthus18501	GO:0030286;GO:0045505;GO:0051959;GO:0007018
Ahyacinthus18502	GO:0005515;GO:0045732;GO:0016567
Ahyacinthus18503	GO:0005886;GO:0016020;GO:0005262;GO:0008273;GO:0055085;GO:0070588;GO:0006874
Ahyacinthus18504	GO:0005886;GO:0016020;GO:0005262;GO:0008273;GO:0055085;GO:0070588;GO:0006874
Ahyacinthus18505	GO:0005886;GO:0016020;GO:0005262;GO:0008273;GO:0055085;GO:0070588;GO:0006874
Ahyacinthus18506	GO:0044599
Ahyacinthus18507	GO:0044599
Ahyacinthus18508	GO:0005764;GO:0004560;GO:0006004;GO:0016139;GO:0005975
Ahyacinthus18509	GO:0016020;GO:0004560;GO:0006004;GO:0005975
Ahyacinthus18510	GO:0005764;GO:0004560;GO:0006004;GO:0016139;GO:0005975
Ahyacinthus18511	GO:0005737;GO:0005777;GO:1905762;GO:0003676;GO:0004540;GO:0003723;GO:0046872;GO:0010468
Ahyacinthus18512	
Ahyacinthus18513	GO:0005634;GO:0043130;GO:0031625;GO:0006511
Ahyacinthus18514	GO:0005524;GO:0003677;GO:0017025;GO:0016887
Ahyacinthus18515	GO:0003677;GO:0017025;GO:0016887
Ahyacinthus18516	
Ahyacinthus18517	GO:0005886;GO:0016020;GO:0005509;GO:0000272;GO:0007156;GO:0007155
Ahyacinthus18518	GO:0004222;GO:0008233;GO:0006518;GO:0006508
Ahyacinthus18519	
Ahyacinthus18520	GO:0005615;GO:0031012;GO:0030199
Ahyacinthus18521	GO:0008270;GO:0003676
Ahyacinthus18522	
Ahyacinthus18523	
Ahyacinthus18524	GO:0005615;GO:0031012;GO:0030199
Ahyacinthus18525	
Ahyacinthus18526	
Ahyacinthus18527	
Ahyacinthus18528	
Ahyacinthus18529	GO:0005615;GO:0031012;GO:0030199
Ahyacinthus18530	GO:0005615;GO:0031012;GO:0030199
Ahyacinthus18531	
Ahyacinthus18532	
Ahyacinthus18533	GO:0003676
Ahyacinthus18534	GO:0046872;GO:0016702;GO:0034440
Ahyacinthus18535	
Ahyacinthus18536	
Ahyacinthus18537	GO:0016020;GO:0005262;GO:0050982
Ahyacinthus18538	GO:0016020;GO:0005262;GO:0050982
Ahyacinthus18539	GO:0016020;GO:0005262;GO:0050982
Ahyacinthus18540	GO:0016020;GO:0005262;GO:0050982
Ahyacinthus18541	
Ahyacinthus18542	GO:0005886;GO:0005261;GO:0006816
Ahyacinthus18543	GO:0005886;GO:0005261;GO:0006816
Ahyacinthus18544	GO:0005886;GO:0016020;GO:0008381
Ahyacinthus18545	GO:0005515
Ahyacinthus18546	GO:0005515
Ahyacinthus18547	
Ahyacinthus18548	GO:0005856
Ahyacinthus18549	GO:0005515
Ahyacinthus18550	GO:0005856;GO:0016459;GO:0005524;GO:0003774
Ahyacinthus18551	GO:0005634;GO:0035515;GO:0035553;GO:0006397;GO:0006406
Ahyacinthus18552	
Ahyacinthus18553	GO:0005886;GO:0005261;GO:0006816
Ahyacinthus18554	GO:0005886;GO:0005261;GO:0006816
Ahyacinthus18555	GO:0016020;GO:0005262;GO:0005515;GO:0050982
Ahyacinthus18556	GO:0005886;GO:0005261;GO:0006816
Ahyacinthus18557	
Ahyacinthus18558	GO:0005789;GO:0051604
Ahyacinthus18559	
Ahyacinthus18560	GO:0005886;GO:0016020;GO:0005229;GO:0072320
Ahyacinthus18561	GO:0016020
Ahyacinthus18562	GO:0005886;GO:0016020;GO:0005229;GO:0072320
Ahyacinthus18563	GO:0005886;GO:0016020;GO:0005229;GO:0072320
Ahyacinthus18564	GO:0005515
Ahyacinthus18565	GO:0045211;GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0022848;GO:0006811;GO:0034220
Ahyacinthus18566	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
Ahyacinthus18567	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0006811;GO:0034220
Ahyacinthus18568	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
Ahyacinthus18569	GO:0016020;GO:0005216;GO:0004888;GO:0005230;GO:0034220;GO:0006811
Ahyacinthus18570	GO:0005737;GO:0015629;GO:0016459;GO:0016020;GO:0005515;GO:0051015;GO:0005524;GO:0000146;GO:0003774;GO:0007015
Ahyacinthus18571	GO:0005737;GO:0005886;GO:0005794;GO:0016020;GO:0015114;GO:0000822;GO:0006817;GO:0016036
Ahyacinthus18572	GO:0005525;GO:0003924
Ahyacinthus18573	
Ahyacinthus18574	GO:0005515
Ahyacinthus18575	GO:0005515
Ahyacinthus18576	
Ahyacinthus18577	GO:0005762;GO:0005840;GO:0003735;GO:0003729;GO:0006412
Ahyacinthus18578	
Ahyacinthus18579	
Ahyacinthus18580	GO:0043231;GO:0005765;GO:0016020;GO:0015108;GO:0055085;GO:0006821
Ahyacinthus18581	
Ahyacinthus18582	GO:0005737;GO:0051087;GO:0005515;GO:0004842;GO:0061630;GO:0006515;GO:0045862;GO:0071218;GO:0043161;GO:0016567;GO:0000209
Ahyacinthus18583	GO:0016020
Ahyacinthus18584	
Ahyacinthus18585	
Ahyacinthus18586	GO:0005777
Ahyacinthus18587	GO:0005777
Ahyacinthus18588	GO:0005524;GO:0008545;GO:0004708;GO:0004672;GO:0006468;GO:0000165
Ahyacinthus18589	GO:0016298;GO:0006629;GO:0046340;GO:0016042;GO:0019369
Ahyacinthus18590	GO:0005886;GO:0005261;GO:0006816
Ahyacinthus18591	GO:0016020;GO:0005262;GO:0005515;GO:0050982
Ahyacinthus18592	GO:0016020;GO:0005509;GO:0005262;GO:0050982
Ahyacinthus18593	GO:0005783;GO:0005794;GO:0016409;GO:0019706;GO:0006612;GO:0018230
Ahyacinthus18594	GO:0005634
Ahyacinthus18595	GO:0000347;GO:0000346;GO:0005515;GO:0006406
Ahyacinthus18596	
Ahyacinthus18597	GO:0035102;GO:0000785;GO:0035064;GO:0003682;GO:0000122
Ahyacinthus18598	
Ahyacinthus18599	GO:0000138;GO:0005797;GO:0016020
Ahyacinthus18600	
Ahyacinthus18601	
Ahyacinthus18602	GO:0008045
Ahyacinthus18603	
Ahyacinthus18604	
Ahyacinthus18605	
Ahyacinthus18606	
Ahyacinthus18607	
Ahyacinthus18608	GO:0005737;GO:0035082
Ahyacinthus18609	GO:0005737;GO:0061630;GO:0016567
Ahyacinthus18610	GO:0005737;GO:0035082
Ahyacinthus18611	GO:0005743;GO:0005634;GO:0004519;GO:0016787;GO:0003676;GO:0004521;GO:0000014;GO:0046872;GO:0006309
Ahyacinthus18612	
Ahyacinthus18613	
Ahyacinthus18614	GO:0005515
Ahyacinthus18615	
Ahyacinthus18616	GO:0005634;GO:0005515;GO:0042393;GO:0003682;GO:0045892;GO:0006355
Ahyacinthus18617	GO:0005829;GO:0005524;GO:0051536;GO:0140663;GO:0016226
Ahyacinthus18618	GO:0005829;GO:0004354;GO:0016491;GO:0016639;GO:0006520;GO:0006537
Ahyacinthus18619	GO:0005829;GO:0004354;GO:0016491;GO:0006520;GO:0006537
Ahyacinthus18620	GO:0005829;GO:0004354;GO:0016491;GO:0016639;GO:0006520;GO:0006537
Ahyacinthus18621	GO:0005515
Ahyacinthus18622	GO:0005634;GO:0003713;GO:0045944
Ahyacinthus18623	GO:0000151;GO:0031624;GO:0097602;GO:0032182;GO:0045116
Ahyacinthus18624	
Ahyacinthus18625	
Ahyacinthus18626	GO:0004722;GO:0006470
Ahyacinthus18627	GO:0016459;GO:0005524;GO:0051015;GO:0003774
Ahyacinthus18628	GO:0005737;GO:0015629;GO:0016459;GO:0016020;GO:0005515;GO:0051015;GO:0005524;GO:0000146;GO:0003774;GO:0007015
Ahyacinthus18629	GO:0005923;GO:0016459
Ahyacinthus18630	GO:1990904;GO:0005730;GO:0003723;GO:0042254
Ahyacinthus18631	GO:0036038;GO:0060271
Ahyacinthus18632	GO:0036064;GO:0030991;GO:0005930;GO:0005515;GO:0035721;GO:0042073
Ahyacinthus18633	GO:0005634;GO:0006974;GO:0001934;GO:0008283
Ahyacinthus18634	GO:0005737;GO:0005515;GO:0051015
Ahyacinthus18635	GO:0005737;GO:0005634;GO:0015629;GO:0005546;GO:0051015;GO:0008154;GO:0051016;GO:0030239;GO:0051014
Ahyacinthus18636	GO:0005515
Ahyacinthus18637	
Ahyacinthus18638	
Ahyacinthus18639	
Ahyacinthus18640	
Ahyacinthus18641	
Ahyacinthus18642	GO:0005737;GO:0005634;GO:0003714;GO:0010468
Ahyacinthus18643	GO:0005525;GO:0003924;GO:0007264
Ahyacinthus18644	GO:0005739;GO:0005634;GO:0005524;GO:0003677;GO:0003910;GO:0003909;GO:0006273;GO:0071897;GO:0006310;GO:0006266;GO:1903461;GO:0006281
Ahyacinthus18645	
Ahyacinthus18646	
Ahyacinthus18647	GO:0000932;GO:0005654;GO:0005515;GO:0003723;GO:0003676;GO:0060213;GO:0035195
Ahyacinthus18648	
Ahyacinthus18649	GO:1990604;GO:0005524;GO:0004674;GO:0004521;GO:0004672;GO:0004540;GO:0051082;GO:0036498;GO:0030968;GO:0006468;GO:0070059;GO:0006397
Ahyacinthus18650	GO:0005515
Ahyacinthus18651	
Ahyacinthus18652	GO:0005783;GO:0008289
Ahyacinthus18653	
Ahyacinthus18654	GO:0005737;GO:0061574;GO:0005654;GO:0003723;GO:0003676;GO:0000398
Ahyacinthus18655	GO:0005829;GO:0016799;GO:0016787;GO:0009691
Ahyacinthus18656	GO:0003824;GO:0003677;GO:0003905;GO:0006284
Ahyacinthus18657	GO:0005737;GO:0005515;GO:0005085
Ahyacinthus18658	
Ahyacinthus18659	GO:0005737;GO:0005829;GO:0016020;GO:0005515;GO:0005094;GO:0007266
Ahyacinthus18660	GO:0005783;GO:0003756;GO:0034976;GO:0006457
Ahyacinthus18661	GO:0005737;GO:0005829;GO:0016020;GO:0005515;GO:0005094;GO:0007266
Ahyacinthus18662	GO:0005834;GO:0031681;GO:0007186
Ahyacinthus18663	
Ahyacinthus18664	
Ahyacinthus18665	GO:0030992;GO:0005879;GO:0005515;GO:0120170;GO:0042073
Ahyacinthus18666	GO:0005634;GO:0003676;GO:0003723;GO:0003729;GO:0006406
Ahyacinthus18667	GO:0017150
Ahyacinthus18668	GO:0017150
Ahyacinthus18669	
Ahyacinthus18670	
Ahyacinthus18671	
Ahyacinthus18672	GO:0016020;GO:0005509;GO:0005515;GO:0005262;GO:0050982
Ahyacinthus18673	
Ahyacinthus18674	
Ahyacinthus18675	GO:0016020;GO:0005509;GO:0005515;GO:0005262;GO:0050982
Ahyacinthus18676	
Ahyacinthus18677	GO:0016020;GO:0005509;GO:0005262;GO:0050982
Ahyacinthus18678	GO:0016020;GO:0005262;GO:0005515;GO:0050982
Ahyacinthus18679	
Ahyacinthus18680	GO:0005615;GO:0001649;GO:0045596;GO:0030514;GO:0009953
Ahyacinthus18681	
Ahyacinthus18682	GO:0034388;GO:0032040;GO:0005515;GO:0030515;GO:0006396;GO:0000462
Ahyacinthus18683	GO:0055085
Ahyacinthus18684	GO:0005615;GO:0001649;GO:0045596;GO:0030514;GO:0009953
Ahyacinthus18685	
Ahyacinthus18686	GO:0005737;GO:0005622;GO:0005515;GO:0005096;GO:0032956;GO:0035020;GO:0007165;GO:0043547
Ahyacinthus18687	GO:0005085;GO:0060090;GO:0032008
Ahyacinthus18688	GO:0005737;GO:0005634;GO:0003676;GO:0003723;GO:0003729
Ahyacinthus18689	
Ahyacinthus18690	
Ahyacinthus18691	GO:0005604;GO:0005515;GO:0009888;GO:0008045;GO:0016358;GO:0009887
Ahyacinthus18692	GO:0005886;GO:0005524;GO:0004383;GO:0001653;GO:0004016;GO:0004672;GO:0016849;GO:0007168;GO:0006468;GO:0006182;GO:0035556;GO:0009190
Ahyacinthus18693	GO:0005886;GO:0005524;GO:0004383;GO:0001653;GO:0004016;GO:0004672;GO:0007168;GO:0006468;GO:0006182;GO:0035556;GO:0009190
Ahyacinthus18694	GO:0005886;GO:0005524;GO:0004383;GO:0001653;GO:0004016;GO:0004672;GO:0007168;GO:0006468;GO:0006182;GO:0035556;GO:0009190
Ahyacinthus18695	GO:0005886;GO:0005524;GO:0004383;GO:0001653;GO:0004016;GO:0004672;GO:0007168;GO:0006468;GO:0006182;GO:0035556;GO:0009190
Ahyacinthus18696	GO:0005886;GO:0001653;GO:0016849;GO:0004383;GO:0004016;GO:0035556;GO:0007168;GO:0006182;GO:0009190
Ahyacinthus18697	GO:0005886;GO:0005524;GO:0004383;GO:0001653;GO:0004016;GO:0004672;GO:0016849;GO:0007168;GO:0006468;GO:0006182;GO:0035556;GO:0009190
Ahyacinthus18698	GO:0016491
Ahyacinthus18699	GO:0005515
Ahyacinthus18700	GO:0016491
Ahyacinthus18701	GO:0003924
Ahyacinthus18702	
Ahyacinthus18703	GO:0005886;GO:0016020;GO:0005242;GO:1990573;GO:0034765;GO:0006813
Ahyacinthus18704	GO:0005886;GO:0016020;GO:0005242;GO:1990573;GO:0034765;GO:0006813
Ahyacinthus18705	GO:0006302
Ahyacinthus18706	GO:0005634;GO:0000981;GO:0000978;GO:0006357
Ahyacinthus18707	
Ahyacinthus18708	GO:0000139;GO:0004596;GO:0004402;GO:0016747;GO:0017196
Ahyacinthus18709	
Ahyacinthus18710	
Ahyacinthus18711	GO:0005876;GO:0005814;GO:0034451;GO:0045931;GO:0007020;GO:0060271;GO:0007099
Ahyacinthus18712	
Ahyacinthus18713	
Ahyacinthus18714	
Ahyacinthus18715	GO:0005813;GO:0005871;GO:0000776;GO:0008017;GO:0007100;GO:0007020;GO:0000132;GO:0051303;GO:0047496;GO:0051642;GO:0007059
Ahyacinthus18716	GO:0005829;GO:0018423;GO:0008168;GO:0006481;GO:0032259
Ahyacinthus18717	
Ahyacinthus18718	GO:0005634;GO:0005515;GO:0046872;GO:0061630;GO:0043161
Ahyacinthus18719	GO:0005524;GO:0003724;GO:0003676
Ahyacinthus18720	GO:0005524;GO:0004708;GO:0004672;GO:0006468;GO:0000165
Ahyacinthus18721	GO:0005515
Ahyacinthus18722	GO:0042575;GO:0043625;GO:0003677;GO:0006271;GO:0006260
Ahyacinthus18723	GO:0005634;GO:0005829;GO:0004843;GO:0016579
Ahyacinthus18724	GO:0004416;GO:0019243
Ahyacinthus18725	GO:0005634;GO:0001181;GO:0001042;GO:0006361
Ahyacinthus18726	GO:0005876;GO:0005739;GO:0005737;GO:0097431;GO:0005515;GO:0008017
Ahyacinthus18727	GO:0005634;GO:0003700;GO:0000981;GO:0000978;GO:0043565;GO:0006357;GO:0006355
Ahyacinthus18728	GO:0005515
Ahyacinthus18729	GO:0005515
Ahyacinthus18730	GO:0003677
Ahyacinthus18731	GO:0032039;GO:0034474
Ahyacinthus18732	GO:0005622;GO:0034458;GO:0005524;GO:0003676;GO:0003723;GO:0004386
Ahyacinthus18733	GO:0005525;GO:0003924
Ahyacinthus18734	GO:0005773;GO:0034722;GO:0008242;GO:0046900
Ahyacinthus18735	GO:0005773;GO:0034722;GO:0008242;GO:0046900
Ahyacinthus18736	GO:0005773;GO:0034722;GO:0008242;GO:0016787;GO:0046900
Ahyacinthus18737	GO:0005743;GO:0004497;GO:0008682;GO:0006744
Ahyacinthus18738	GO:0005515;GO:0007165
Ahyacinthus18739	GO:1990047;GO:0005634;GO:0000776;GO:0008017;GO:0090307;GO:0008608;GO:0007094
Ahyacinthus18740	GO:1990130;GO:0010508;GO:0034198;GO:1904262;GO:0032007;GO:0038202
Ahyacinthus18741	
Ahyacinthus18742	
Ahyacinthus18743	
Ahyacinthus18744	
Ahyacinthus18745	
Ahyacinthus18746	
Ahyacinthus18747	GO:0005615;GO:0070492
Ahyacinthus18748	
Ahyacinthus18749	GO:0005886;GO:0038023
Ahyacinthus18750	
Ahyacinthus18751	
Ahyacinthus18752	GO:0005886;GO:0038023
Ahyacinthus18753	
Ahyacinthus18754	
Ahyacinthus18755	GO:0034456;GO:0032545;GO:0003723;GO:0003676;GO:0006364;GO:0000028
Ahyacinthus18756	GO:0005802;GO:0035091;GO:0031267;GO:0043130;GO:0006893;GO:0016192;GO:0006886;GO:0034394
Ahyacinthus18757	
Ahyacinthus18758	GO:0005739;GO:0003824;GO:0006635
Ahyacinthus18759	GO:0005615;GO:0070492
Ahyacinthus18760	
Ahyacinthus18761	
Ahyacinthus18762	GO:0005739;GO:0006635
Ahyacinthus18763	GO:0005615;GO:0070492
Ahyacinthus18764	GO:0005739;GO:0006635
Ahyacinthus18765	
Ahyacinthus18766	GO:0005739;GO:0003824;GO:0006635
Ahyacinthus18767	GO:0005634;GO:0004842;GO:0061630;GO:0016567
Ahyacinthus18768	GO:0005634;GO:0005515;GO:0000976;GO:0045944
Ahyacinthus18769	GO:1902495;GO:0005515;GO:0022857;GO:0034220
Ahyacinthus18770	
Ahyacinthus18771	
Ahyacinthus18772	GO:0005615;GO:0031012;GO:0030199
Ahyacinthus18773	GO:0005737;GO:0042562
Ahyacinthus18774	GO:0005885;GO:0015629;GO:0005515;GO:0051015;GO:0034314
Ahyacinthus18775	GO:0030992;GO:0036064;GO:0097546;GO:0120170;GO:0035720;GO:0035735
Ahyacinthus18776	GO:0030992;GO:0036064;GO:0097546;GO:0005515;GO:0120170;GO:0035720;GO:0035735
Ahyacinthus18777	GO:0032588;GO:0005080;GO:0005515;GO:0005543;GO:0019904;GO:0002092;GO:0006886;GO:0043113;GO:0034315
Ahyacinthus18778	GO:0048188;GO:0005515;GO:0042393;GO:0051568
Ahyacinthus18779	GO:0005929;GO:0005515
Ahyacinthus18780	
Ahyacinthus18781	GO:0005739;GO:0033615;GO:0043461
Ahyacinthus18782	GO:0016020;GO:0016757
Ahyacinthus18783	
Ahyacinthus18784	
Ahyacinthus18785	
Ahyacinthus18786	
Ahyacinthus18787	
Ahyacinthus18788	
Ahyacinthus18789	GO:0005743;GO:0005507
Ahyacinthus18790	GO:0016592;GO:0070847;GO:0003712;GO:0006357
Ahyacinthus18791	
Ahyacinthus18792	GO:0005739
Ahyacinthus18793	GO:0005737;GO:0005548;GO:0035091;GO:0008526;GO:0015914
Ahyacinthus18794	
Ahyacinthus18795	GO:0032154;GO:0055038;GO:0030496;GO:0030139;GO:0005509;GO:0032465;GO:0032456
Ahyacinthus18796	GO:0006357
Ahyacinthus18797	GO:0031901;GO:0035091;GO:0005515;GO:0042147;GO:0006886;GO:0034498
Ahyacinthus18798	GO:0005777;GO:0016628;GO:0008670;GO:0009062;GO:0006631
Ahyacinthus18799	GO:0016757
Ahyacinthus18800	GO:0016616;GO:0006694
Ahyacinthus18801	GO:0005829;GO:0005952;GO:0030552;GO:0034236;GO:0004862;GO:2000480
Ahyacinthus18802	GO:0005829;GO:0005952;GO:0030552;GO:0034236;GO:0004862;GO:2000480
Ahyacinthus18803	
Ahyacinthus18804	GO:0005737;GO:0030864;GO:0005886;GO:0005515;GO:0019905;GO:0005096;GO:0045159;GO:0051294;GO:0032878;GO:0006893;GO:0030866;GO:0008593
Ahyacinthus18805	GO:0005802;GO:0099041
Ahyacinthus18806	GO:0008193;GO:0000287;GO:0006400;GO:0008033
Ahyacinthus18807	GO:0000815;GO:0005771;GO:0032511;GO:0006900;GO:0007034
Ahyacinthus18808	GO:0005634;GO:0004674;GO:0016301;GO:0016310;GO:0000184
Ahyacinthus18809	
Ahyacinthus18810	GO:0005515
Ahyacinthus18811	
Ahyacinthus18812	GO:0005737;GO:0005739;GO:0030170;GO:0004372;GO:0046653;GO:0019264;GO:0035999
Ahyacinthus18813	GO:0003700;GO:0008234;GO:0008270;GO:0006508
Ahyacinthus18814	GO:0005777;GO:0071949;GO:0008609;GO:0050660;GO:0008610
Ahyacinthus18815	GO:0005777;GO:0003824;GO:0071949;GO:0008609;GO:0050660;GO:0008610
Ahyacinthus18816	
Ahyacinthus18817	GO:0005737;GO:0043231;GO:0016020;GO:0017050;GO:0001727;GO:0016301;GO:0016310;GO:0046512;GO:0006665
Ahyacinthus18818	
Ahyacinthus18819	GO:0005737;GO:0000421;GO:0034045;GO:0034274;GO:0019776;GO:0061739;GO:0000422;GO:0034727;GO:0061723;GO:0000045;GO:0097352
Ahyacinthus18820	
Ahyacinthus18821	GO:0016020;GO:0005385;GO:0046873;GO:0055085;GO:0030001;GO:0071577
Ahyacinthus18822	GO:0044233;GO:0016020;GO:0016746;GO:0071617;GO:0006661;GO:0030258
Ahyacinthus18823	GO:0005891;GO:0016020;GO:0005216;GO:0008331;GO:0006811;GO:0055085;GO:0098703
Ahyacinthus18824	GO:0043005;GO:0001518;GO:0005886;GO:0016020;GO:0005216;GO:0005261;GO:0008332;GO:0005248;GO:0006811;GO:0055085;GO:0070509;GO:0086010
Ahyacinthus18825	
Ahyacinthus18826	GO:0016020;GO:0004930;GO:0007186
Ahyacinthus18827	GO:0005886;GO:0016020;GO:0004930;GO:0007186
Ahyacinthus18828	
Ahyacinthus18829	GO:0005886;GO:0016020;GO:0005272;GO:0015280;GO:0006814;GO:0035725
Ahyacinthus18830	
Ahyacinthus18831	
Ahyacinthus18832	GO:0005739;GO:0005634;GO:0003677;GO:0008081;GO:0003906;GO:0008270;GO:0006284;GO:0006281
Ahyacinthus18833	
Ahyacinthus18834	
Ahyacinthus18835	GO:0005886;GO:0046983;GO:0005254;GO:1902476
Ahyacinthus18836	GO:0005886;GO:0046983;GO:0005254;GO:1902476
Ahyacinthus18837	GO:0005886;GO:0046983;GO:0005254;GO:1902476
Ahyacinthus18838	GO:0005886;GO:0046983;GO:0005254;GO:1902476
Ahyacinthus18839	GO:0005886;GO:0005254;GO:1902476
Ahyacinthus18840	GO:0005886;GO:0046983;GO:0005254;GO:1902476
Ahyacinthus18841	GO:0005515;GO:0003729
Ahyacinthus18842	
Ahyacinthus18843	GO:0005737;GO:0005886;GO:0005515
Ahyacinthus18844	GO:0005634;GO:0005829;GO:0034353;GO:0000956;GO:0110155
Ahyacinthus18845	GO:0005634;GO:0005829;GO:0034353;GO:0000956;GO:0110155
