"","target","species","OG","Nvec","Ahya","Apoc"
"evm.model.Ap6.1528.1.5f15df76","evm.model.Ap6.1528.1.5f15df76","Apoc","OG_4435",1,0,1
"evm.model.Ap6.1528.2.5f15df76","evm.model.Ap6.1528.2.5f15df76","Apoc","OG_4435",1,0,1
"evm.model.Ap6.153","evm.model.Ap6.153","Apoc","OG_4344",1,0,1
"evm.model.Ap6.158","evm.model.Ap6.158","Apoc","OG_4347",0,0,1
"evm.model.Ap6.1615","evm.model.Ap6.1615","Apoc","OG_6775",0,1,1
"evm.model.Ap6.1615.1.5f15df99","evm.model.Ap6.1615.1.5f15df99","Apoc","OG_6775",0,1,1
"evm.model.Ap6.1663","evm.model.Ap6.1663","Apoc","OG_10394",0,0,1
"evm.model.Ap6.1664","evm.model.Ap6.1664","Apoc","OG_10394",0,0,1
"evm.model.Ap6.1747","evm.model.Ap6.1747","Apoc","OG_4390",0,0,1
"evm.model.Ap6.1755","evm.model.Ap6.1755","Apoc","OG_163",0,0,1
"evm.model.Ap6.1792","evm.model.Ap6.1792","Apoc","OG_6776",0,0,1
"evm.model.Ap6.1796","evm.model.Ap6.1796","Apoc","OG_4399",1,0,1
"evm.model.Ap6.1800","evm.model.Ap6.1800","Apoc","OG_6714",1,0,1
"evm.model.Ap6.1805","evm.model.Ap6.1805","Apoc","OG_6714",1,0,1
"evm.model.Ap6.1883","evm.model.Ap6.1883","Apoc","OG_8418",0,1,1
"evm.model.Ap6.1927","evm.model.Ap6.1927","Apoc","OG_215",0,0,1
"evm.model.Ap6.195","evm.model.Ap6.195","Apoc","OG_9366",0,1,1
"evm.model.Ap6.2127","evm.model.Ap6.2127","Apoc","OG_531",1,0,1
"evm.model.Ap6.2146","evm.model.Ap6.2146","Apoc","OG_10303",0,0,1
"evm.model.Ap6.2183","evm.model.Ap6.2183","Apoc","OG_4594",0,1,1
"evm.model.Ap6.2350","evm.model.Ap6.2350","Apoc","OG_543",1,1,1
"evm.model.Ap6.2354","evm.model.Ap6.2354","Apoc","OG_543",1,1,1
"evm.model.Ap6.2378","evm.model.Ap6.2378","Apoc","OG_4577",0,1,1
"evm.model.Ap6.2389","evm.model.Ap6.2389","Apoc","OG_10352",0,0,1
"evm.model.Ap6.2390","evm.model.Ap6.2390","Apoc","OG_4575",1,0,1
"evm.model.Ap6.2408","evm.model.Ap6.2408","Apoc","OG_461",0,0,1
"evm.model.Ap6.245","evm.model.Ap6.245","Apoc","OG_4357",0,1,1
"evm.model.Ap6.2461","evm.model.Ap6.2461","Apoc","OG_543",1,1,1
"evm.model.Ap6.2467","evm.model.Ap6.2467","Apoc","OG_383",0,0,1
"evm.model.Ap6.2470","evm.model.Ap6.2470","Apoc","OG_543",1,1,1
"evm.model.Ap6.2508","evm.model.Ap6.2508","Apoc","OG_736",0,0,1
"evm.model.Ap6.2525","evm.model.Ap6.2525","Apoc","OG_5248",0,0,1
"evm.model.Ap6.2537","evm.model.Ap6.2537","Apoc","OG_10117",0,0,1
"evm.model.Ap6.2540","evm.model.Ap6.2540","Apoc","OG_6105",0,0,1
"evm.model.Ap6.2543","evm.model.Ap6.2543","Apoc","OG_6105",0,0,1
"evm.model.Ap6.2553","evm.model.Ap6.2553","Apoc","OG_5559",0,0,1
"evm.model.Ap6.2586","evm.model.Ap6.2586","Apoc","OG_10155",1,1,1
"evm.model.Ap6.2595","evm.model.Ap6.2595","Apoc","OG_4510",1,1,1
"evm.model.Ap6.2598","evm.model.Ap6.2598","Apoc","OG_4504",0,0,1
"evm.model.Ap6.2618","evm.model.Ap6.2618","Apoc","OG_10253",0,0,1
"evm.model.Ap6.262","evm.model.Ap6.262","Apoc","OG_516",1,0,1
"evm.model.Ap6.2623","evm.model.Ap6.2623","Apoc","OG_6762",1,1,1
"evm.model.Ap6.2661","evm.model.Ap6.2661","Apoc","OG_10389",0,0,1
"evm.model.Ap6.2677","evm.model.Ap6.2677","Apoc","OG_10120",0,0,1
"evm.model.Ap6.2769","evm.model.Ap6.2769","Apoc","OG_215",0,0,1
"evm.model.Ap6.2776","evm.model.Ap6.2776","Apoc","OG_1153",0,0,1
"evm.model.Ap6.2791","evm.model.Ap6.2791","Apoc","OG_4",1,0,1
"evm.model.Ap6.2797","evm.model.Ap6.2797","Apoc","OG_10249",0,1,1
"evm.model.Ap6.2852","evm.model.Ap6.2852","Apoc","OG_521",1,1,1
"evm.model.Ap6.2896","evm.model.Ap6.2896","Apoc","OG_1881",0,0,1
"evm.model.Ap6.3017","evm.model.Ap6.3017","Apoc","OG_2865",1,0,1
"evm.model.Ap6.3018","evm.model.Ap6.3018","Apoc","OG_6762",1,1,1
"evm.model.Ap6.3018.1.5f169127","evm.model.Ap6.3018.1.5f169127","Apoc","OG_6762",1,1,1
"evm.model.Ap6.3029","evm.model.Ap6.3029","Apoc","OG_2865",1,0,1
"evm.model.Ap6.3029.1.5f15e258","evm.model.Ap6.3029.1.5f15e258","Apoc","OG_2865",1,0,1
"evm.model.Ap6.3039","evm.model.Ap6.3039","Apoc","OG_10331",0,0,1
"evm.model.Ap6.3110","evm.model.Ap6.3110","Apoc","OG_10035",0,0,1
"evm.model.Ap6.3118","evm.model.Ap6.3118","Apoc","OG_4521",0,0,1
"evm.model.Ap6.3182","evm.model.Ap6.3182","Apoc","OG_1040",0,0,1
"evm.model.Ap6.321","evm.model.Ap6.321","Apoc","OG_10314",0,0,1
"evm.model.Ap6.340","evm.model.Ap6.340","Apoc","OG_6250",0,0,1
"evm.model.Ap6.40","evm.model.Ap6.40","Apoc","OG_6319",0,1,1
"evm.model.Ap6.488","evm.model.Ap6.488","Apoc","OG_5359",1,0,1
"evm.model.Ap6.489","evm.model.Ap6.489","Apoc","OG_10345",0,0,1
"evm.model.Ap6.490","evm.model.Ap6.490","Apoc","OG_4378",0,0,1
"evm.model.Ap6.549","evm.model.Ap6.549","Apoc","OG_208",0,0,1
"evm.model.Ap6.580","evm.model.Ap6.580","Apoc","OG_10221",1,1,1
"evm.model.Ap6.586","evm.model.Ap6.586","Apoc","OG_6210",1,0,1
"evm.model.Ap6.601_evm.model.Ap6.602","evm.model.Ap6.601_evm.model.Ap6.602","Apoc","OG_1209",0,0,1
"evm.model.Ap6.622","evm.model.Ap6.622","Apoc","OG_1209",0,0,1
"evm.model.Ap6.622.1.5f15dd66","evm.model.Ap6.622.1.5f15dd66","Apoc","OG_1209",0,0,1
"evm.model.Ap6.902","evm.model.Ap6.902","Apoc","OG_851",0,0,1
"evm.model.Ap6.967_evm.model.Ap6.970","evm.model.Ap6.967_evm.model.Ap6.970","Apoc","OG_1483",0,1,1
"evm.model.Ap7.1043","evm.model.Ap7.1043","Apoc","OG_9705",0,1,1
"evm.model.Ap7.1076","evm.model.Ap7.1076","Apoc","OG_6892",0,1,1
"evm.model.Ap7.1194","evm.model.Ap7.1194","Apoc","OG_9893",1,0,1
"evm.model.Ap7.1210","evm.model.Ap7.1210","Apoc","OG_905",1,1,1
"evm.model.Ap7.1225","evm.model.Ap7.1225","Apoc","OG_416",0,1,1
"evm.model.Ap7.1260","evm.model.Ap7.1260","Apoc","OG_703",1,1,1
"evm.model.Ap7.128","evm.model.Ap7.128","Apoc","OG_9884",0,0,1
"evm.model.Ap7.1326","evm.model.Ap7.1326","Apoc","OG_5963",1,0,1
"evm.model.Ap7.1401","evm.model.Ap7.1401","Apoc","OG_9636",0,0,1
"evm.model.Ap7.1495","evm.model.Ap7.1495","Apoc","OG_6335",0,0,1
"evm.model.Ap7.1530","evm.model.Ap7.1530","Apoc","OG_163",0,0,1
"evm.model.Ap7.1554","evm.model.Ap7.1554","Apoc","OG_9617",0,0,1
"evm.model.Ap7.1735","evm.model.Ap7.1735","Apoc","OG_1120",0,1,1
"evm.model.Ap7.1738","evm.model.Ap7.1738","Apoc","OG_9705",0,1,1
"evm.model.Ap7.19","evm.model.Ap7.19","Apoc","OG_1849",0,1,1
"evm.model.Ap7.1954","evm.model.Ap7.1954","Apoc","OG_4105",0,0,1
"evm.model.Ap7.1955","evm.model.Ap7.1955","Apoc","OG_9945",0,1,1
"evm.model.Ap7.1984","evm.model.Ap7.1984","Apoc","OG_228",1,1,1
"evm.model.Ap7.2034","evm.model.Ap7.2034","Apoc","OG_6604",1,1,1
"evm.model.Ap7.2036","evm.model.Ap7.2036","Apoc","OG_6604",1,1,1
"evm.model.Ap7.2045","evm.model.Ap7.2045","Apoc","OG_6604",1,1,1
"evm.model.Ap7.2090","evm.model.Ap7.2090","Apoc","OG_543",1,1,1
"evm.model.Ap7.214","evm.model.Ap7.214","Apoc","OG_4319",0,0,1
"evm.model.Ap7.2243","evm.model.Ap7.2243","Apoc","OG_4128",0,0,1
"evm.model.Ap7.2293","evm.model.Ap7.2293","Apoc","OG_9668",1,0,1
"evm.model.Ap7.2344","evm.model.Ap7.2344","Apoc","OG_9219",0,0,1
"evm.model.Ap7.2350","evm.model.Ap7.2350","Apoc","OG_543",1,1,1
"evm.model.Ap7.2392","evm.model.Ap7.2392","Apoc","OG_9644",0,0,1
"evm.model.Ap7.2405","evm.model.Ap7.2405","Apoc","OG_970",0,0,1
"evm.model.Ap7.2438","evm.model.Ap7.2438","Apoc","OG_475",1,0,1
"evm.model.Ap7.2506","evm.model.Ap7.2506","Apoc","OG_9702",0,0,1
"evm.model.Ap7.2530","evm.model.Ap7.2530","Apoc","OG_183",0,1,1
"evm.model.Ap7.2531","evm.model.Ap7.2531","Apoc","OG_183",0,1,1
"evm.model.Ap7.2562","evm.model.Ap7.2562","Apoc","OG_9916",0,0,1
"evm.model.Ap7.2566","evm.model.Ap7.2566","Apoc","OG_183",0,1,1
"evm.model.Ap7.2583","evm.model.Ap7.2583","Apoc","OG_4187",0,0,1
"evm.model.Ap7.2637","evm.model.Ap7.2637","Apoc","OG_9656",0,0,1
"evm.model.Ap7.2667","evm.model.Ap7.2667","Apoc","OG_249",0,0,1
"evm.model.Ap7.2671","evm.model.Ap7.2671","Apoc","OG_167",0,0,1
"evm.model.Ap7.2675","evm.model.Ap7.2675","Apoc","OG_167",0,0,1
"evm.model.Ap7.2678","evm.model.Ap7.2678","Apoc","OG_9821",0,0,1
"evm.model.Ap7.2689","evm.model.Ap7.2689","Apoc","OG_249",0,0,1
"evm.model.Ap7.2712","evm.model.Ap7.2712","Apoc","OG_9710",0,0,1
"evm.model.Ap7.2746","evm.model.Ap7.2746","Apoc","OG_9829",1,0,1
"evm.model.Ap7.2818","evm.model.Ap7.2818","Apoc","OG_4175",1,0,1
"evm.model.Ap7.2826","evm.model.Ap7.2826","Apoc","OG_861",0,1,1
"evm.model.Ap7.2827","evm.model.Ap7.2827","Apoc","OG_9662",1,1,1
"evm.model.Ap7.2871","evm.model.Ap7.2871","Apoc","OG_5904",0,0,1
"evm.model.Ap7.2917","evm.model.Ap7.2917","Apoc","OG_4080",1,0,1
"evm.model.Ap7.299","evm.model.Ap7.299","Apoc","OG_9629",0,0,1
"evm.model.Ap7.352","evm.model.Ap7.352","Apoc","OG_9706",0,1,1
"evm.model.Ap7.359","evm.model.Ap7.359","Apoc","OG_9708",0,1,1
"evm.model.Ap7.360","evm.model.Ap7.360","Apoc","OG_9931",0,1,1
"evm.model.Ap7.53","evm.model.Ap7.53","Apoc","OG_6087",1,1,1
"evm.model.Ap7.62","evm.model.Ap7.62","Apoc","OG_409",0,0,1
"evm.model.Ap7.661","evm.model.Ap7.661","Apoc","OG_4195",0,0,1
"evm.model.Ap7.7","evm.model.Ap7.7","Apoc","OG_9805",1,1,1
"evm.model.Ap7.709","evm.model.Ap7.709","Apoc","OG_6735",0,0,1
"evm.model.Ap7.73","evm.model.Ap7.73","Apoc","OG_9641",0,0,1
"evm.model.Ap7.773","evm.model.Ap7.773","Apoc","OG_773",0,1,1
"evm.model.Ap7.8","evm.model.Ap7.8","Apoc","OG_9805",1,1,1
"evm.model.Ap7.854","evm.model.Ap7.854","Apoc","OG_408",1,1,1
"evm.model.Ap7.86","evm.model.Ap7.86","Apoc","OG_551",0,1,1
"evm.model.Ap7.89","evm.model.Ap7.89","Apoc","OG_4293",0,0,1
"evm.model.Ap7.926","evm.model.Ap7.926","Apoc","OG_9838",0,0,1
"evm.model.Ap7.948","evm.model.Ap7.948","Apoc","OG_6212",0,0,1
"evm.model.Ap7.964","evm.model.Ap7.964","Apoc","OG_170",1,1,1
"evm.model.Ap7.980","evm.model.Ap7.980","Apoc","OG_4090",0,0,1
"evm.model.Ap8.1022","evm.model.Ap8.1022","Apoc","OG_249",0,0,1
"evm.model.Ap8.109","evm.model.Ap8.109","Apoc","OG_404",1,0,1
"evm.model.Ap8.11","evm.model.Ap8.11","Apoc","OG_9200",0,1,1
"evm.model.Ap8.1218","evm.model.Ap8.1218","Apoc","OG_400",0,0,1
"evm.model.Ap8.1229","evm.model.Ap8.1229","Apoc","OG_400",0,0,1
"evm.model.Ap8.1244","evm.model.Ap8.1244","Apoc","OG_9292",0,0,1
"evm.model.Ap8.1326","evm.model.Ap8.1326","Apoc","OG_423",1,0,1
"evm.model.Ap8.1365","evm.model.Ap8.1365","Apoc","OG_208",0,0,1
"evm.model.Ap8.1392","evm.model.Ap8.1392","Apoc","OG_423",1,0,1
"evm.model.Ap8.1510","evm.model.Ap8.1510","Apoc","OG_956",1,1,1
"evm.model.Ap8.1606","evm.model.Ap8.1606","Apoc","OG_5133",0,1,1
"evm.model.Ap8.1622","evm.model.Ap8.1622","Apoc","OG_172",0,0,1
"evm.model.Ap8.167","evm.model.Ap8.167","Apoc","OG_419",0,0,1
"evm.model.Ap8.168","evm.model.Ap8.168","Apoc","OG_419",0,0,1
"evm.model.Ap8.169","evm.model.Ap8.169","Apoc","OG_419",0,0,1
"evm.model.Ap8.170","evm.model.Ap8.170","Apoc","OG_419",0,0,1
"evm.model.Ap8.171","evm.model.Ap8.171","Apoc","OG_419",0,0,1
"evm.model.Ap8.1797_evm.model.Ap8.1799","evm.model.Ap8.1797_evm.model.Ap8.1799","Apoc","OG_4712",0,0,1
"evm.model.Ap8.1842","evm.model.Ap8.1842","Apoc","OG_9158",1,0,1
"evm.model.Ap8.1955","evm.model.Ap8.1955","Apoc","OG_4721",0,0,1
"evm.model.Ap8.2121","evm.model.Ap8.2121","Apoc","OG_955",0,1,1
"evm.model.Ap8.215","evm.model.Ap8.215","Apoc","OG_267",1,1,1
"evm.model.Ap8.2194","evm.model.Ap8.2194","Apoc","OG_5089",1,1,1
"evm.model.Ap8.2362","evm.model.Ap8.2362","Apoc","OG_264",0,1,1
"evm.model.Ap8.2373","evm.model.Ap8.2373","Apoc","OG_4639",1,0,1
"evm.model.Ap8.2381","evm.model.Ap8.2381","Apoc","OG_9194",0,1,1
"evm.model.Ap8.2445","evm.model.Ap8.2445","Apoc","OG_1149",1,1,1
"evm.model.Ap8.2447","evm.model.Ap8.2447","Apoc","OG_788",1,0,1
"evm.model.Ap8.2482","evm.model.Ap8.2482","Apoc","OG_9204",0,0,1
"evm.model.Ap8.2498","evm.model.Ap8.2498","Apoc","OG_4659",0,0,1
"evm.model.Ap8.2514","evm.model.Ap8.2514","Apoc","OG_422",0,0,1
"evm.model.Ap8.2624","evm.model.Ap8.2624","Apoc","OG_1449",0,1,1
"evm.model.Ap8.2656","evm.model.Ap8.2656","Apoc","OG_9030",0,0,1
"evm.model.Ap8.2677","evm.model.Ap8.2677","Apoc","OG_4741",0,0,1
"evm.model.Ap8.2698","evm.model.Ap8.2698","Apoc","OG_4738",0,0,1
"evm.model.Ap8.2759","evm.model.Ap8.2759","Apoc","OG_9322",0,0,1
"evm.model.Ap8.278","evm.model.Ap8.278","Apoc","OG_4752",0,0,1
"evm.model.Ap8.2790","evm.model.Ap8.2790","Apoc","OG_1266",0,0,1
"evm.model.Ap8.2801","evm.model.Ap8.2801","Apoc","OG_1098",0,1,1
"evm.model.Ap8.326","evm.model.Ap8.326","Apoc","OG_5527",0,0,1
"evm.model.Ap8.361","evm.model.Ap8.361","Apoc","OG_5323",1,1,1
"evm.model.Ap8.41","evm.model.Ap8.41","Apoc","OG_9231",0,0,1
"evm.model.Ap8.437","evm.model.Ap8.437","Apoc","OG_9155",0,0,1
"evm.model.Ap8.452","evm.model.Ap8.452","Apoc","OG_9055",1,0,1
"evm.model.Ap8.464","evm.model.Ap8.464","Apoc","OG_8812",1,1,1
"evm.model.Ap8.482","evm.model.Ap8.482","Apoc","OG_9332",1,0,1
"evm.model.Ap8.538","evm.model.Ap8.538","Apoc","OG_150",1,1,1
"evm.model.Ap8.689","evm.model.Ap8.689","Apoc","OG_1267",0,1,1
"evm.model.Ap8.73","evm.model.Ap8.73","Apoc","OG_419",0,0,1
"evm.model.Ap8.803","evm.model.Ap8.803","Apoc","OG_905",1,1,1
"evm.model.Ap8.971","evm.model.Ap8.971","Apoc","OG_149",1,1,1
"evm.model.Ap9.1020","evm.model.Ap9.1020","Apoc","OG_9564",0,0,1
"evm.model.Ap9.1033","evm.model.Ap9.1033","Apoc","OG_9451",0,1,1
"evm.model.Ap9.1034","evm.model.Ap9.1034","Apoc","OG_9526",1,0,1
"evm.model.Ap9.1111","evm.model.Ap9.1111","Apoc","OG_4955",0,0,1
"evm.model.Ap9.1117","evm.model.Ap9.1117","Apoc","OG_4950",0,0,1
"evm.model.Ap9.1128","evm.model.Ap9.1128","Apoc","OG_5208",0,0,1
"evm.model.Ap9.1128.1.5f15e72a","evm.model.Ap9.1128.1.5f15e72a","Apoc","OG_5208",0,0,1
"evm.model.Ap9.1156","evm.model.Ap9.1156","Apoc","OG_9434",0,0,1
"evm.model.Ap9.1177","evm.model.Ap9.1177","Apoc","OG_1090",0,1,1
"evm.model.Ap9.1192","evm.model.Ap9.1192","Apoc","OG_9434",0,0,1
"evm.model.Ap9.1314","evm.model.Ap9.1314","Apoc","OG_5979",1,0,1
"evm.model.Ap9.1384","evm.model.Ap9.1384","Apoc","OG_144",1,1,1
"evm.model.Ap9.1479","evm.model.Ap9.1479","Apoc","OG_266",0,1,1
"evm.model.Ap9.1505","evm.model.Ap9.1505","Apoc","OG_4861",0,0,1
"evm.model.Ap9.1579","evm.model.Ap9.1579","Apoc","OG_446",1,0,1
"evm.model.Ap9.1579.1.5f15e7bc","evm.model.Ap9.1579.1.5f15e7bc","Apoc","OG_446",1,0,1
"evm.model.Ap9.1605","evm.model.Ap9.1605","Apoc","OG_6079",0,0,1
"evm.model.Ap9.1616","evm.model.Ap9.1616","Apoc","OG_12462",0,0,1
"evm.model.Ap9.1678","evm.model.Ap9.1678","Apoc","OG_427",0,1,1
"evm.model.Ap9.1699","evm.model.Ap9.1699","Apoc","OG_2302",1,0,1
"evm.model.Ap9.1736","evm.model.Ap9.1736","Apoc","OG_168",0,0,1
"evm.model.Ap9.1837","evm.model.Ap9.1837","Apoc","OG_584",0,0,1
"evm.model.Ap9.188","evm.model.Ap9.188","Apoc","OG_9459",0,0,1
"evm.model.Ap9.1901","evm.model.Ap9.1901","Apoc","OG_736",0,0,1
"evm.model.Ap9.1924","evm.model.Ap9.1924","Apoc","OG_9454",1,1,1
"evm.model.Ap9.1967","evm.model.Ap9.1967","Apoc","OG_9388",0,0,1
"evm.model.Ap9.2071","evm.model.Ap9.2071","Apoc","OG_9415",1,0,1
"evm.model.Ap9.2077","evm.model.Ap9.2077","Apoc","OG_9415",1,0,1
"evm.model.Ap9.210","evm.model.Ap9.210","Apoc","OG_9432",1,1,1
"evm.model.Ap9.2238","evm.model.Ap9.2238","Apoc","OG_9539",0,0,1
"evm.model.Ap9.2405","evm.model.Ap9.2405","Apoc","OG_9512",1,1,1
"evm.model.Ap9.2473","evm.model.Ap9.2473","Apoc","OG_6722",0,0,1
"evm.model.Ap9.2510","evm.model.Ap9.2510","Apoc","OG_4820",1,1,1
"evm.model.Ap9.2510.1.5f15e882","evm.model.Ap9.2510.1.5f15e882","Apoc","OG_4820",1,1,1
"evm.model.Ap9.2523","evm.model.Ap9.2523","Apoc","OG_1061",0,1,1
"evm.model.Ap9.2531","evm.model.Ap9.2531","Apoc","OG_429",1,0,1
"evm.model.Ap9.254","evm.model.Ap9.254","Apoc","OG_1030",0,0,1
"evm.model.Ap9.2568","evm.model.Ap9.2568","Apoc","OG_9405",1,0,1
"evm.model.Ap9.257","evm.model.Ap9.257","Apoc","OG_438",1,1,1
"evm.model.Ap9.2570","evm.model.Ap9.2570","Apoc","OG_9405",1,0,1
"evm.model.Ap9.2571","evm.model.Ap9.2571","Apoc","OG_9405",1,0,1
"evm.model.Ap9.2573","evm.model.Ap9.2573","Apoc","OG_286",0,0,1
"evm.model.Ap9.2665","evm.model.Ap9.2665","Apoc","OG_4884",0,0,1
"evm.model.Ap9.2670","evm.model.Ap9.2670","Apoc","OG_242",1,1,1
"evm.model.Ap9.334","evm.model.Ap9.334","Apoc","OG_964",1,0,1
"evm.model.Ap9.506","evm.model.Ap9.506","Apoc","OG_5608",0,0,1
"evm.model.Ap9.599","evm.model.Ap9.599","Apoc","OG_737",0,1,1
"evm.model.Ap9.74","evm.model.Ap9.74","Apoc","OG_6240",0,1,1
"evm.model.Ap9.762","evm.model.Ap9.762","Apoc","OG_318",1,0,1
"evm.model.Ap9.790","evm.model.Ap9.790","Apoc","OG_9409",0,0,1
"evm.model.Ap9.82","evm.model.Ap9.82","Apoc","OG_9343",0,1,1
"evm.model.Ap9.93","evm.model.Ap9.93","Apoc","OG_9513",0,0,1
"evm.model.Ap9.981_evm.model.Ap9.982","evm.model.Ap9.981_evm.model.Ap9.982","Apoc","OG_1281",1,1,1
"evm.model.Ap1.1132","evm.model.Ap1.1132","Apoc","OG_3491",0,0,1
"evm.model.Ap1.1132.1.5f15df27","evm.model.Ap1.1132.1.5f15df27","Apoc","OG_3491",0,0,1
"evm.model.Ap1.1132.2.5f15df27","evm.model.Ap1.1132.2.5f15df27","Apoc","OG_3491",0,0,1
"evm.model.Ap1.125","evm.model.Ap1.125","Apoc","OG_11372",0,0,1
"evm.model.Ap1.1540","evm.model.Ap1.1540","Apoc","OG_11682",0,0,1
"evm.model.Ap1.1608","evm.model.Ap1.1608","Apoc","OG_3398",1,0,1
"evm.model.Ap1.1948","evm.model.Ap1.1948","Apoc","OG_6164",0,1,1
"evm.model.Ap1.230","evm.model.Ap1.230","Apoc","OG_3469",0,0,1
"evm.model.Ap1.2978","evm.model.Ap1.2978","Apoc","OG_3668",0,0,1
"evm.model.Ap1.34","evm.model.Ap1.34","Apoc","OG_11777",1,0,1
"evm.model.Ap1.4109","evm.model.Ap1.4109","Apoc","OG_5128",0,1,1
"evm.model.Ap1.688","evm.model.Ap1.688","Apoc","OG_639",1,0,1
"evm.model.Ap1.763","evm.model.Ap1.763","Apoc","OG_638",0,0,1
"evm.model.Ap1.805","evm.model.Ap1.805","Apoc","OG_638",0,0,1
"evm.model.Ap10.111","evm.model.Ap10.111","Apoc","OG_5480",1,0,1
"evm.model.Ap10.118","evm.model.Ap10.118","Apoc","OG_1247",1,1,1
"evm.model.Ap10.161","evm.model.Ap10.161","Apoc","OG_736",0,0,1
"evm.model.Ap10.692","evm.model.Ap10.692","Apoc","OG_1142",1,0,1
"evm.model.Ap10.912","evm.model.Ap10.912","Apoc","OG_7312",0,0,1
"evm.model.Ap11.1232","evm.model.Ap11.1232","Apoc","OG_1318",1,0,1
"evm.model.Ap11.1335","evm.model.Ap11.1335","Apoc","OG_12338",0,0,1
"evm.model.Ap11.1368","evm.model.Ap11.1368","Apoc","OG_12338",0,0,1
"evm.model.Ap11.902","evm.model.Ap11.902","Apoc","OG_6867",0,1,1
"evm.model.Ap12.1046","evm.model.Ap12.1046","Apoc","OG_8563",1,1,1
"evm.model.Ap12.1335","evm.model.Ap12.1335","Apoc","OG_8538",0,0,1
"evm.model.Ap12.2609","evm.model.Ap12.2609","Apoc","OG_3268",0,1,1
"evm.model.Ap12.2609.1.5f15e736","evm.model.Ap12.2609.1.5f15e736","Apoc","OG_3268",0,1,1
"evm.model.Ap12.550","evm.model.Ap12.550","Apoc","OG_8520",0,0,1
"evm.model.Ap12.700","evm.model.Ap12.700","Apoc","OG_147",1,1,1
"evm.model.Ap12.80","evm.model.Ap12.80","Apoc","OG_966",1,1,1
"evm.model.Ap13.168","evm.model.Ap13.168","Apoc","OG_2826",1,0,1
"evm.model.Ap13.2461","evm.model.Ap13.2461","Apoc","OG_10403",1,0,1
"evm.model.Ap13.2603","evm.model.Ap13.2603","Apoc","OG_2927",0,0,1
"evm.model.Ap14.1510","evm.model.Ap14.1510","Apoc","OG_5194",0,0,1
"evm.model.Ap14.1510.1.5f15de88","evm.model.Ap14.1510.1.5f15de88","Apoc","OG_5194",0,0,1
"evm.model.Ap14.947","evm.model.Ap14.947","Apoc","OG_5884",0,0,1
"evm.model.Ap2.2618","evm.model.Ap2.2618","Apoc","OG_11062",0,0,1
"evm.model.Ap2.2965","evm.model.Ap2.2965","Apoc","OG_258",0,0,1
"evm.model.Ap3.662","evm.model.Ap3.662","Apoc","OG_262",0,0,1
"evm.model.Ap4.1019","evm.model.Ap4.1019","Apoc","OG_966",1,1,1
"evm.model.Ap4.1300","evm.model.Ap4.1300","Apoc","OG_11951",0,0,1
"evm.model.Ap4.1338","evm.model.Ap4.1338","Apoc","OG_12276",0,0,1
"evm.model.Ap4.180","evm.model.Ap4.180","Apoc","OG_966",1,1,1
"evm.model.Ap4.5518","evm.model.Ap4.5518","Apoc","OG_1299",0,0,1
"evm.model.Ap4.5543","evm.model.Ap4.5543","Apoc","OG_825",0,1,1
"evm.model.Ap4.6084","evm.model.Ap4.6084","Apoc","OG_1731",0,0,1
"evm.model.Ap4.6084.1.5f15e393","evm.model.Ap4.6084.1.5f15e393","Apoc","OG_1731",0,0,1
"evm.model.Ap4.6233","evm.model.Ap4.6233","Apoc","OG_1134",0,1,1
"evm.model.Ap4.6664","evm.model.Ap4.6664","Apoc","OG_530",1,0,1
"evm.model.Ap5.114.1.5f15e260","evm.model.Ap5.114.1.5f15e260","Apoc","OG_6639",0,0,1
"evm.model.Ap5.2396","evm.model.Ap5.2396","Apoc","OG_4058",0,0,1
"evm.model.Ap6.2777","evm.model.Ap6.2777","Apoc","OG_186",1,1,1
"evm.model.Ap6.3028","evm.model.Ap6.3028","Apoc","OG_2865",1,0,1
"evm.model.Ap6.3028.1.5f169131","evm.model.Ap6.3028.1.5f169131","Apoc","OG_2865",1,0,1
"evm.model.Ap6.3208","evm.model.Ap6.3208","Apoc","OG_4475",1,0,1
"evm.model.Ap7.1219","evm.model.Ap7.1219","Apoc","OG_3469",0,0,1
"evm.model.Ap7.1221","evm.model.Ap7.1221","Apoc","OG_3469",0,0,1
"evm.model.Ap7.2412","evm.model.Ap7.2412","Apoc","OG_489",1,0,1
"evm.model.Ap8.1215","evm.model.Ap8.1215","Apoc","OG_825",0,1,1
"evm.model.Ap8.421","evm.model.Ap8.421","Apoc","OG_147",1,1,1
"evm.model.Ap8.423","evm.model.Ap8.423","Apoc","OG_147",1,1,1
"evm.model.Ap8.650","evm.model.Ap8.650","Apoc","OG_4801",1,0,1
"evm.model.Ap8.734","evm.model.Ap8.734","Apoc","OG_147",1,1,1
"evm.model.Ap9.2613","evm.model.Ap9.2613","Apoc","OG_9571",0,0,1
"evm.model.Ap9.2745","evm.model.Ap9.2745","Apoc","OG_565",0,1,1
"evm.model.Ap9.941","evm.model.Ap9.941","Apoc","OG_468",1,1,1
"evm.model.Ap9.942","evm.model.Ap9.942","Apoc","OG_468",1,1,1
"evm.model.Ap9.944","evm.model.Ap9.944","Apoc","OG_468",1,1,1
"evm.model.Ap10.175","evm.model.Ap10.175","Apoc","OG_980",0,1,1
"evm.model.Ap10.1803","evm.model.Ap10.1803","Apoc","OG_7328",0,0,1
"evm.model.Ap10.1825","evm.model.Ap10.1825","Apoc","OG_162",1,0,1
